cluster_a  cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
      102       1441       1   0.924  0.924  56792     1.000           0.0         0.0         0.0     117.4     117.4
      102       1442       0   0.552  0.780  44572     1.414           0.0         0.0         0.0     117.4      83.0
      102       1443       1   0.082  0.900  52056     1.000          10.0         0.0       170.0     117.4     117.4
      102       1444       0   0.022  0.497  28376     2.000          10.2         0.0       169.8     117.4      58.7
      102       1445       0   0.009  0.317  18084     3.084          10.0         0.0       170.0     117.4      38.1
      102       1446       0   0.008  0.160   9144     1.000          20.0         0.0        20.0     117.4     117.4
      102       1447       0   0.006  0.135   7732     1.000          20.0         0.0        20.0     117.4     117.4
      102       1448       0   0.003  0.092   5256     1.542          20.0         0.0        20.0     117.4      76.1
      103       1445       0   0.323  0.544   9912     1.682           0.0       170.0       170.0      22.6      38.1
      103       1444       0   0.137  0.354  10052     2.594           0.0       170.0       170.0      22.6      58.7
      103       1443       0   0.037  0.190  10052     5.187           0.0       170.0       170.0      22.6     117.4
      103       1442       0   0.007  0.226  10052     2.828          10.0       170.0         0.0      22.6      64.0
      103       1441       0   0.003  0.164  10052     5.187          10.0       170.0         0.0      22.6     117.4
      103       1448       0   0.002  0.169   2212     3.364          30.0       170.0        20.0      22.6      76.1
      103       1447       0   0.001  0.175   2652     5.187          30.0       170.0        20.0      22.6     117.4
      103       1446       0   0.001  0.173   2836     5.657          30.0       170.0        20.0      20.7     117.4
      104       1443       1   0.921  0.921  48852     1.000           0.0       170.0       170.0     117.4     117.4
      104       1444       0   0.247  0.578  28376     2.000           0.2       170.0       169.8     117.4      58.7
      104       1445       0   0.119  0.368  18084     3.084           0.0       170.0       170.0     117.4      38.1
      104       1441       1   0.073  0.803  49084     1.000          10.0       170.0         0.0     117.4     117.4
      104       1442       0   0.058  0.901  44400     1.414          10.0       170.0         0.0     117.4      83.0
      104       1446       0   0.006  0.186   9144     1.000          30.0       170.0        20.0     117.4     117.4
      104       1447       0   0.004  0.158   7732     1.297          30.0       170.0        20.0      90.5     117.4
      104       1448       0   0.003  0.107   5256     1.091          30.0       170.0        20.0      83.0      76.1
      105       1441       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      105       1442       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      105       1443       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      105       1444       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      105       1445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      105       1446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      105       1447       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      105       1448       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      106       1441       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      106       1442       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      106       1443       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      106       1444       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      106       1445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      106       1446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      106       1447       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      106       1448       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      107       1441       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      107       1442       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      107       1443       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      107       1444       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      107       1445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      107       1446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      107       1447       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      107       1448       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
