image_index,wavelength_km,wavelength_error_km,angle_deg,angle_error_deg,pt1,pt2,pt3,pt4,pt5,pt6,pt7
0,24.937886779931024,3.9641011317387314,10.161559654204874,6.865765812603306,-0.6249927788590615,0.03834803313377799,0.718370762211654,1.0,0.6985735994697564,-0.0009324275581148456,-0.6777656965052119
1,24.955283826980818,3.9484179579630116,10.267938002249553,6.856629187143868,-0.62822066285474,0.031774453174440165,0.7113712950214759,1.0,0.7120491448093109,0.02229687783744816,-0.6606216128457657
2,24.97998139456893,3.943689318007707,10.262547191724442,6.857166849733504,-0.61638251102108,0.04934782537999505,0.7247718442521842,1.0,0.6973744697270907,0.0020384063791225593,-0.6744488882785104
3,24.979489078466855,3.9542269356460293,10.365508292050867,6.84038232560564,-0.6074383883130238,0.06200523075187836,0.734248410739436,1.0,0.6859438985171222,-0.015012176159822088,-0.6867141792558653
4,24.98515763703175,3.9824481291705243,10.378596961781634,6.8386817619632865,-0.5709221874814946,0.10180612967703695,0.7534358249942819,1.0,0.6796905882217226,-0.016414852132503932,-0.6893740279036524
5,25.18337969746098,3.8370059684541995,10.39683018265039,6.871103883662371,-0.5446005884745113,0.13457794032159698,0.7716306394854846,0.9991248475827419,0.6671024214026382,-0.028401036083114617,-0.6906299551866067
6,25.271437485217202,3.7433599757394025,10.350241547932892,6.8393704949512015,-0.5279920084732788,0.16385589458636218,0.7922195283670936,0.9950189945381258,0.6425736638858095,-0.0559623133378504,-0.7081227809014499
7,25.252579211914977,3.7492563298046933,10.326300947196263,6.8400021306717065,-0.5198988611735909,0.17191934108468354,0.7954479285387872,0.9947287309684878,0.6431851509939437,-0.04789343791009504,-0.697294358890657
8,25.30638077772497,3.666831498939911,10.27048983875458,6.875767984183832,-0.5084970552081332,0.18212943482867128,0.798874112233515,0.9952207064926595,0.6482524635366056,-0.0470189310269844,-0.7003532092261671
9,25.18811620351721,3.792611094158606,10.332810119627739,6.92962833244303,-0.4751999711386381,0.21876962111305276,0.8193095117773388,0.9902961072763397,0.6202126125330709,-0.08133112717325386,-0.7230330490208328
