Cluster power ranking (clustered only)
rank  kcl      P_abs           P_pct
   1    0   4.949876e+05    60.28%
   2    3   1.065923e+05    12.98%
   3    5   9.135915e+04    11.13%
   4    1   2.862059e+04     3.49%
   5    6   2.079331e+04     2.53%
   6   10   1.496789e+04     1.82%
   7   17   8.776809e+03     1.07%
   8   11   7.605904e+03     0.93%
   9    9   7.244808e+03     0.88%
  10   19   4.755560e+03     0.58%
  11    7   4.245200e+03     0.52%
  12   13   3.846964e+03     0.47%
  13   14   3.695986e+03     0.45%
  14   15   3.545995e+03     0.43%
  15   12   3.538813e+03     0.43%
  16    2   2.928530e+03     0.36%
  17    4   2.611123e+03     0.32%
  18    8   1.711346e+03     0.21%
  19   16   1.631841e+03     0.20%
  20   18   1.209360e+03     0.15%
  21   23   3.843966e+02     0.05%
  22   22   3.057119e+02     0.04%
  23   21   2.906859e+02     0.04%
  24   20   2.672971e+02     0.03%
  25   69   2.622393e+02     0.03%
  26   65   2.333741e+02     0.03%
  27   56   2.292448e+02     0.03%
  28  134   1.805155e+02     0.02%
  29   68   1.674132e+02     0.02%
  30   78   1.541249e+02     0.02%
  31   98   1.518666e+02     0.02%
  32   29   1.424334e+02     0.02%
  33   25   1.319607e+02     0.02%
  34   64   1.220921e+02     0.01%
  35   86   1.213944e+02     0.01%
  36   62   1.109574e+02     0.01%
  37   37   1.059491e+02     0.01%
  38   44   9.504380e+01     0.01%
  39   59   8.898438e+01     0.01%
  40   38   8.244858e+01     0.01%
  41   66   7.897464e+01     0.01%
  42   72   7.778672e+01     0.01%
  43   94   6.893512e+01     0.01%
  44   32   6.835941e+01     0.01%
  45   70   6.585975e+01     0.01%
  46   39   6.439128e+01     0.01%
  47   47   6.390348e+01     0.01%
  48   79   6.056119e+01     0.01%
  49  131   5.875583e+01     0.01%
  50  110   5.831501e+01     0.01%
  51  129   5.750518e+01     0.01%
  52   97   5.700277e+01     0.01%
  53   73   5.682260e+01     0.01%
  54   89   5.649925e+01     0.01%
  55  122   5.611544e+01     0.01%
  56   31   5.553433e+01     0.01%
  57   45   5.377655e+01     0.01%
  58  123   5.349012e+01     0.01%
  59   52   4.986647e+01     0.01%
  60   42   4.933014e+01     0.01%
  61   63   4.892234e+01     0.01%
  62   40   4.823937e+01     0.01%
  63   82   4.656183e+01     0.01%
  64  100   4.443465e+01     0.01%
  65   51   4.381479e+01     0.01%
  66  108   4.194982e+01     0.01%
  67   58   4.189301e+01     0.01%
  68  139   4.044667e+01     0.00%
  69   74   3.708072e+01     0.00%
  70   90   3.667006e+01     0.00%
  71   35   3.400098e+01     0.00%
  72   49   3.307176e+01     0.00%
  73   91   3.183947e+01     0.00%
  74   30   3.113155e+01     0.00%
  75   88   3.034110e+01     0.00%
  76  106   3.032161e+01     0.00%
  77   92   3.028367e+01     0.00%
  78   50   2.960401e+01     0.00%
  79   54   2.926491e+01     0.00%
  80  103   2.715699e+01     0.00%
  81   28   2.562202e+01     0.00%
  82  126   2.511936e+01     0.00%
  83  102   2.316784e+01     0.00%
  84  117   2.293411e+01     0.00%
  85   84   2.261181e+01     0.00%
  86  133   2.250052e+01     0.00%
  87   24   2.234813e+01     0.00%
  88   34   2.210331e+01     0.00%
  89   77   2.202445e+01     0.00%
  90  109   2.170439e+01     0.00%
  91  125   2.146819e+01     0.00%
  92   33   2.108557e+01     0.00%
  93   61   2.001708e+01     0.00%
  94  119   1.966043e+01     0.00%
  95   27   1.887582e+01     0.00%
  96   26   1.856050e+01     0.00%
  97   36   1.724478e+01     0.00%
  98  107   1.664267e+01     0.00%
  99   93   1.663182e+01     0.00%
 100  145   1.647958e+01     0.00%
 101  116   1.643277e+01     0.00%
 102   55   1.629583e+01     0.00%
 103   41   1.605705e+01     0.00%
 104  115   1.602220e+01     0.00%
 105   85   1.566003e+01     0.00%
 106   71   1.485254e+01     0.00%
 107   83   1.433381e+01     0.00%
 108  112   1.380155e+01     0.00%
 109   80   1.342279e+01     0.00%
 110   99   1.317621e+01     0.00%
 111   95   1.315202e+01     0.00%
 112  118   1.305196e+01     0.00%
 113   60   1.281936e+01     0.00%
 114   48   1.261263e+01     0.00%
 115  111   1.248811e+01     0.00%
 116   96   1.190503e+01     0.00%
 117  105   1.189912e+01     0.00%
 118  142   1.156696e+01     0.00%
 119  135   1.145410e+01     0.00%
 120   43   1.107418e+01     0.00%
 121  128   1.041921e+01     0.00%
 122   46   1.008046e+01     0.00%
 123   81   1.003548e+01     0.00%
 124   57   9.215115e+00     0.00%
 125  130   8.715254e+00     0.00%
 126  113   8.180892e+00     0.00%
 127   76   8.122533e+00     0.00%
 128  124   7.897802e+00     0.00%
 129  104   7.471857e+00     0.00%
 130  114   6.807493e+00     0.00%
 131  101   6.344805e+00     0.00%
 132  137   6.317311e+00     0.00%
 133   67   6.275167e+00     0.00%
 134   75   6.270929e+00     0.00%
 135   53   6.179700e+00     0.00%
 136  121   5.988296e+00     0.00%
 137  138   5.685495e+00     0.00%
 138  144   5.670692e+00     0.00%
 139  132   5.494609e+00     0.00%
 140   87   5.455711e+00     0.00%
 141  127   5.020637e+00     0.00%
 142  120   4.769981e+00     0.00%
 143  143   4.662551e+00     0.00%
 144  140   3.365206e+00     0.00%
 145  141   3.152527e+00     0.00%
 146  136   2.655618e+00     0.00%
