image_index,wavelength_km,wavelength_error_km,angle_deg,angle_error_deg,pt1,pt2,pt3,pt4,pt5,pt6,pt7
0,37.72775409770021,7.159982380136645,81.43450729448146,8.447859178777595,-0.4645344703324308,0.18797671437464158,0.7309625469567558,1.0,0.8087809020850818,0.2628679069784976,-0.41163771564761753
1,37.714975547164876,7.149604407740159,81.41323956353258,8.449776724572073,-0.4560423879670824,0.19678230355641735,0.7369631898901952,0.9995678127814824,0.8027561169094113,0.2513094691085116,-0.4217761656264477
2,38.318589756177275,7.332028609517615,81.95544704780075,8.43878826173373,-0.43832525075144946,0.21288176242800927,0.7462222445166009,0.9987412653384493,0.8021864797083138,0.24676805723592365,-0.42157306180176213
3,38.29585107075538,7.314242231039074,81.86620446487812,8.481324156451267,-0.44217133519651663,0.2091182326711969,0.7437266526589748,0.9994876481306474,0.8064663882137608,0.25382756123987904,-0.413851589109115
4,38.287392364947245,7.318503189849108,81.81765721802465,8.481507396507943,-0.43372581363971163,0.21822294137611475,0.7498586191436776,0.9984625710701742,0.7980934566636455,0.23816720250634305,-0.4293521108180005
5,38.24878776258696,7.311118752504749,81.77823807521821,8.5055512439468,-0.42825589414677134,0.22589107173074274,0.755366749480084,0.9986076101277102,0.7932717681626924,0.2254946129821762,-0.44387169094618273
6,38.24505530734982,7.288862473286014,81.71533988184487,8.539690953930846,-0.4208527501484497,0.23079181314084463,0.7573573906920987,0.998243375403209,0.7920849134314285,0.23047169734335382,-0.4348062414741217
7,38.23850045838491,7.28684683764987,81.66196577804027,8.565981824877703,-0.4189214278984811,0.2309368097527169,0.7571427208825554,0.998052298328489,0.7914798633542968,0.23033668354905878,-0.43536176894962375
8,38.20701742267524,7.282049936311105,81.65102655295118,8.564759253932756,-0.40616710258088073,0.24319628740082067,0.7646622513437082,0.9963868543076653,0.7804862188322075,0.20944491248224417,-0.4581123962495496
9,38.208420837094636,7.2654615362154615,81.58690919861168,8.613499933304126,-0.3974440579648758,0.25334707572538373,0.7710809783733774,0.9963574332002203,0.7734796266006678,0.20558647442550626,-0.4563904740281367
10,38.2054210775581,7.274777130142961,81.5766918025611,8.617043492641642,-0.38109590022754813,0.2688700433074518,0.7802051692491891,0.9950803174876963,0.7629270789243441,0.1914130220140109,-0.4685310311028582
11,38.23285973209126,7.27516966281867,81.48830157769049,8.64728565713402,-0.3785165468125601,0.27181888764276874,0.7821247299555028,0.9954129566719159,0.7615577005731813,0.19212325617565984,-0.46569708714424407
12,38.21992591672316,7.2671643229290686,81.48415639451215,8.644832882333667,-0.36629343601629183,0.28366590132031955,0.7892515589954652,0.9945367255529054,0.7541326213433113,0.17842884490503952,-0.47883924254442023
13,38.233336863426295,7.268742997180425,81.47137823335223,8.642773496844208,-0.35414581935384504,0.2974786170496835,0.7986206777418978,0.9937860721001011,0.7439634952899488,0.15768540080445503,-0.5000151929129514
14,38.23193069396055,7.267706506158095,81.44489765182135,8.663472405849683,-0.3391768153713466,0.3112195875699775,0.8062554652870202,0.9930335645595842,0.736883409937112,0.14723443187622132,-0.5089419142290297
15,38.21789949360528,7.257606007223448,81.36056143820046,8.750217673416765,-0.3332765460995347,0.31558969593444175,0.808123718073724,0.9923000392481323,0.7340075387607425,0.14921759703221693,-0.5032213807279305
16,38.12858569695739,7.2488801043689834,81.25370994858311,8.788614206069742,-0.32314661446257875,0.32558252890341444,0.8138414755579162,0.9898768818758628,0.723820318272355,0.13463363901251557,-0.5158159022014692
17,38.193077463808145,7.275443353533219,81.20644563052934,8.791076226810205,-0.3114047012049991,0.33716098673157724,0.8204289136618661,0.9888292645617889,0.716183537246935,0.11846760406117252,-0.5344952966763119
