Cluster power ranking (clustered only)
rank  kcl      P_abs           P_pct
   1    0   1.716665e+05    69.48%
   2    1   3.604993e+04    14.59%
   3   15   3.660688e+03     1.48%
   4    4   3.396300e+03     1.37%
   5    9   3.109680e+03     1.26%
   6    2   1.810993e+03     0.73%
   7    8   1.788631e+03     0.72%
   8   13   1.619584e+03     0.66%
   9   10   1.602028e+03     0.65%
  10   12   1.548127e+03     0.63%
  11   11   1.467527e+03     0.59%
  12   21   1.284316e+03     0.52%
  13   24   8.172623e+02     0.33%
  14   19   7.222885e+02     0.29%
  15   16   6.780539e+02     0.27%
  16   14   6.671893e+02     0.27%
  17    3   5.578559e+02     0.23%
  18   31   5.303613e+02     0.21%
  19   20   5.185093e+02     0.21%
  20   27   5.080571e+02     0.21%
  21   45   4.595559e+02     0.19%
  22   33   4.397378e+02     0.18%
  23   22   4.323263e+02     0.17%
  24    6   4.269813e+02     0.17%
  25  129   4.018564e+02     0.16%
  26   87   3.912981e+02     0.16%
  27   49   3.897978e+02     0.16%
  28   37   3.637899e+02     0.15%
  29   53   3.424747e+02     0.14%
  30    7   3.167092e+02     0.13%
  31    5   3.003934e+02     0.12%
  32   46   2.934880e+02     0.12%
  33   34   2.906321e+02     0.12%
  34  114   2.838935e+02     0.11%
  35   29   2.509115e+02     0.10%
  36   65   2.448612e+02     0.10%
  37   17   2.242008e+02     0.09%
  38   35   2.235848e+02     0.09%
  39   40   2.084267e+02     0.08%
  40   39   2.078782e+02     0.08%
  41  138   1.953593e+02     0.08%
  42   64   1.776097e+02     0.07%
  43   82   1.761914e+02     0.07%
  44   97   1.735926e+02     0.07%
  45   72   1.621486e+02     0.07%
  46   42   1.585379e+02     0.06%
  47   48   1.532398e+02     0.06%
  48   23   1.502069e+02     0.06%
  49  139   1.475083e+02     0.06%
  50  125   1.198896e+02     0.05%
  51   61   1.178640e+02     0.05%
  52   67   1.173650e+02     0.05%
  53  156   1.101063e+02     0.04%
  54   73   1.090147e+02     0.04%
  55   41   1.068377e+02     0.04%
  56   94   1.056214e+02     0.04%
  57   99   1.011484e+02     0.04%
  58   75   9.987285e+01     0.04%
  59   60   9.728800e+01     0.04%
  60   63   9.617474e+01     0.04%
  61   69   9.613767e+01     0.04%
  62   30   9.482321e+01     0.04%
  63   38   9.216134e+01     0.04%
  64   83   8.954455e+01     0.04%
  65  161   8.833809e+01     0.04%
  66   62   8.314138e+01     0.03%
  67  158   7.936910e+01     0.03%
  68   81   7.701871e+01     0.03%
  69   32   7.543102e+01     0.03%
  70  117   7.473058e+01     0.03%
  71  163   6.932549e+01     0.03%
  72   18   6.921969e+01     0.03%
  73   43   6.808418e+01     0.03%
  74  108   6.762021e+01     0.03%
  75  123   6.596436e+01     0.03%
  76   78   6.576858e+01     0.03%
  77   68   6.568462e+01     0.03%
  78   25   6.546003e+01     0.03%
  79  153   6.182065e+01     0.03%
  80  159   6.135685e+01     0.02%
  81   55   5.547699e+01     0.02%
  82  160   5.314993e+01     0.02%
  83   28   5.187337e+01     0.02%
  84  144   5.078193e+01     0.02%
  85  105   5.031481e+01     0.02%
  86   95   4.873034e+01     0.02%
  87   59   4.687661e+01     0.02%
  88  146   4.660527e+01     0.02%
  89  109   4.652775e+01     0.02%
  90  141   4.651520e+01     0.02%
  91   56   4.550632e+01     0.02%
  92   51   4.460552e+01     0.02%
  93  116   4.457267e+01     0.02%
  94   57   4.411296e+01     0.02%
  95   77   4.402255e+01     0.02%
  96   26   4.399169e+01     0.02%
  97  113   4.300207e+01     0.02%
  98  150   4.280762e+01     0.02%
  99   93   4.189562e+01     0.02%
 100  124   4.147868e+01     0.02%
 101   80   4.140630e+01     0.02%
 102   84   4.022171e+01     0.02%
 103   66   3.957929e+01     0.02%
 104  137   3.934902e+01     0.02%
 105  115   3.888646e+01     0.02%
 106   79   3.836260e+01     0.02%
 107   92   3.790501e+01     0.02%
 108   85   3.786227e+01     0.02%
 109   90   3.735086e+01     0.02%
 110  140   3.699305e+01     0.01%
 111   91   3.667979e+01     0.01%
 112   58   3.602776e+01     0.01%
 113   76   3.586665e+01     0.01%
 114   71   3.489591e+01     0.01%
 115  145   3.329043e+01     0.01%
 116   47   3.211420e+01     0.01%
 117  120   3.116924e+01     0.01%
 118  135   3.056301e+01     0.01%
 119  101   3.037734e+01     0.01%
 120  104   2.964306e+01     0.01%
 121  122   2.903252e+01     0.01%
 122   54   2.822121e+01     0.01%
 123  127   2.749157e+01     0.01%
 124  157   2.715267e+01     0.01%
 125   89   2.665340e+01     0.01%
 126  119   2.642437e+01     0.01%
 127  151   2.531682e+01     0.01%
 128  155   2.390947e+01     0.01%
 129  132   2.349838e+01     0.01%
 130   44   2.334214e+01     0.01%
 131   50   2.278731e+01     0.01%
 132   52   2.228213e+01     0.01%
 133  166   2.185399e+01     0.01%
 134  136   2.017791e+01     0.01%
