Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    6   1.916037e+03    11.74%
   2    3   1.227864e+03     7.52%
   3    2   8.952875e+02     5.49%
   4    9   7.977435e+02     4.89%
   5   18   6.769354e+02     4.15%
   6   31   6.618338e+02     4.06%
   7    1   6.276368e+02     3.85%
   8   25   6.063056e+02     3.72%
   9   16   5.686820e+02     3.48%
  10    5   5.597014e+02     3.43%
  11    7   5.327990e+02     3.26%
  12   12   4.285469e+02     2.63%
  13    0   3.711708e+02     2.27%
  14   24   3.661233e+02     2.24%
  15    8   3.424252e+02     2.10%
  16    4   3.266382e+02     2.00%
  17   11   3.221704e+02     1.97%
  18   17   3.067461e+02     1.88%
  19   20   2.962921e+02     1.82%
  20   15   2.698292e+02     1.65%
  21   10   2.351525e+02     1.44%
  22   38   2.194824e+02     1.34%
  23   42   2.124348e+02     1.30%
  24   44   2.101164e+02     1.29%
  25   28   1.993984e+02     1.22%
  26   27   1.918970e+02     1.18%
  27   21   1.853269e+02     1.14%
  28   26   1.585697e+02     0.97%
  29   29   1.530202e+02     0.94%
  30   40   1.268575e+02     0.78%
  31   36   1.100335e+02     0.67%
  32   39   1.071112e+02     0.66%
  33   54   9.940359e+01     0.61%
  34   51   9.544655e+01     0.58%
  35   14   9.368380e+01     0.57%
  36   23   9.103199e+01     0.56%
  37   56   8.367204e+01     0.51%
  38   65   8.010499e+01     0.49%
  39   47   7.798424e+01     0.48%
  40   62   7.463527e+01     0.46%
  41   30   7.051834e+01     0.43%
  42   49   7.005103e+01     0.43%
  43   48   6.993927e+01     0.43%
  44   80   6.770802e+01     0.41%
  45   41   6.430904e+01     0.39%
  46   59   6.386204e+01     0.39%
  47   13   5.586872e+01     0.34%
  48   55   5.494093e+01     0.34%
  49   37   5.393080e+01     0.33%
  50   43   5.263845e+01     0.32%
  51   52   4.707590e+01     0.29%
  52   71   4.579890e+01     0.28%
  53   53   4.520914e+01     0.28%
  54   32   4.367808e+01     0.27%
  55   22   4.361540e+01     0.27%
  56   60   3.748354e+01     0.23%
  57   82   3.562213e+01     0.22%
  58   77   3.237378e+01     0.20%
  59   70   3.102154e+01     0.19%
  60   33   2.880019e+01     0.18%
  61   76   2.841608e+01     0.17%
  62   61   2.781892e+01     0.17%
  63   68   2.731542e+01     0.17%
  64   46   2.472231e+01     0.15%
  65   57   2.451380e+01     0.15%
  66   72   2.318016e+01     0.14%
  67   67   2.308598e+01     0.14%
  68   74   2.293520e+01     0.14%
  69   50   2.266872e+01     0.14%
  70   35   2.098472e+01     0.13%
  71   58   1.916869e+01     0.12%
  72   81   1.750546e+01     0.11%
  73   75   1.520097e+01     0.09%
  74   34   1.461952e+01     0.09%
  75   45   1.335467e+01     0.08%
  76   66   1.327239e+01     0.08%
  77   19   1.276523e+01     0.08%
  78   73   1.119483e+01     0.07%
  79   64   1.064882e+01     0.07%
  80   69   9.874291e+00     0.06%
  81   63   7.799023e+00     0.05%
  82   79   5.823535e+00     0.04%
  83   78   1.710661e+00     0.01%
