Cluster power ranking (clustered only)

name = base
MIN_AMP = 1.25
THR = 0.6
WHITE_NOISE_THRESHOLD = 0.1
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    5   7.020322e+04    21.73%
   2    0   5.775074e+04    17.88%
   3    9   3.494519e+04    10.82%
   4    3   2.958454e+04     9.16%
   5   20   1.645786e+04     5.09%
   6   23   1.487974e+04     4.61%
   7   53   7.238919e+03     2.24%
   8   27   7.028373e+03     2.18%
   9    2   6.110932e+03     1.89%
  10   24   4.893152e+03     1.51%
  11   22   4.524817e+03     1.40%
  12    7   4.325272e+03     1.34%
  13   57   4.080062e+03     1.26%
  14   28   2.965226e+03     0.92%
  15   15   2.711112e+03     0.84%
  16    1   2.561276e+03     0.79%
  17   12   2.548382e+03     0.79%
  18   38   2.477728e+03     0.77%
  19   11   2.403751e+03     0.74%
  20   26   2.394448e+03     0.74%
  21   25   2.384642e+03     0.74%
  22   21   2.168190e+03     0.67%
  23   16   1.936704e+03     0.60%
  24   64   1.865359e+03     0.58%
  25    8   1.827064e+03     0.57%
  26   50   1.783873e+03     0.55%
  27    4   1.731910e+03     0.54%
  28   18   1.660826e+03     0.51%
  29   51   1.623496e+03     0.50%
  30   36   1.308890e+03     0.41%
  31   13   1.300193e+03     0.40%
  32   30   1.257001e+03     0.39%
  33   58   1.204199e+03     0.37%
  34   41   1.182867e+03     0.37%
  35   10   1.100326e+03     0.34%
  36   19   1.050580e+03     0.33%
  37   45   1.007365e+03     0.31%
  38   37   9.607605e+02     0.30%
  39    6   9.452606e+02     0.29%
  40   17   9.119458e+02     0.28%
  41   54   8.137546e+02     0.25%
  42   31   8.032811e+02     0.25%
  43   65   7.985457e+02     0.25%
  44   32   7.317022e+02     0.23%
  45   34   7.188292e+02     0.22%
  46   66   6.670001e+02     0.21%
  47   46   6.300532e+02     0.20%
  48   55   6.251873e+02     0.19%
  49   35   6.114497e+02     0.19%
  50   49   5.525670e+02     0.17%
  51   47   5.489691e+02     0.17%
  52   44   5.325058e+02     0.16%
  53   60   5.226935e+02     0.16%
  54   52   5.023578e+02     0.16%
  55   59   4.979380e+02     0.15%
  56   42   4.518678e+02     0.14%
  57   29   4.375373e+02     0.14%
  58   14   4.036283e+02     0.12%
  59   56   4.012783e+02     0.12%
  60   33   3.993321e+02     0.12%
  61   63   3.956698e+02     0.12%
  62   48   3.748557e+02     0.12%
  63   40   3.395842e+02     0.11%
  64   43   3.168603e+02     0.10%
  65   39   2.954489e+02     0.09%
  66   62   2.573501e+02     0.08%
  67   61   1.325085e+02     0.04%
