image_index,pt1,pt2,pt3,pt4,pt5,pt6,pt7
30,0.33759441247020106,0.84102342279776,1.0,0.7395505733192151,0.036347060943693554,-0.5924067311419217,-0.9899079808183596
31,0.5919564132850073,0.9404962313750067,0.9264236021061039,0.5489085472216759,-0.11020124862011749,-0.6303816366944821,-0.9850939932796717
32,0.19784517784257383,0.6589916940567571,0.887306404663059,0.7571425383100157,0.11789757551582736,-0.4798289884057003,-0.9473993180403097
33,0.12389615957776101,0.7616685990160741,0.9866449678833766,0.8008747758955119,0.1740288249381905,-0.41852120954927485,-0.9305504666809203
34,0.24146081095898797,0.8291165764205086,1.0,0.7048408800719634,-0.06159630746377498,-0.634260405662928,-0.9743601262954347
35,0.15033708572156312,0.7420254728181492,0.9867359026427809,0.8751086613273649,0.2839974291646359,-0.2662787416787128,-0.7502307957384899
36,0.27864106586286597,0.7933550941956649,0.9825613546348346,0.8205330239595892,0.21636178718367383,-0.3233817295807453,-0.7783161889803621
37,0.43605494556191493,0.8568137396687749,0.7891193275559136,0.353014928997164,-0.2739543873076137,-0.6030511787270688,-0.7318178358719649
38,-0.0088319176956827,0.44769214384688016,0.699836116072023,0.7954233544185487,0.22098077571640418,-0.23811773300005235,-0.6457099529662915
39,0.32612399650744006,0.7150758766024561,0.8666602560237475,0.7523952664475004,0.15317696651813129,-0.42482548628561545,-0.8807993270198632
40,0.30570617290431423,0.8485456332546901,0.9849834930331709,0.7204914559040441,0.04894959717900993,-0.4286906836006893,-0.7839896380119833
41,-0.027803988318275574,0.41611415825854325,0.6381018084628505,0.6943627516565682,0.38890819946613764,0.05172655910762369,-0.3538448466794124
42,0.11948072613034433,0.65311721116618,0.8653488308993369,0.7226063075887956,0.2667837204211765,-0.15418883374607384,-0.568601868258978
43,0.1337049713864753,0.688202876103742,0.9039894303515101,0.7600635727124792,0.2036534554528029,-0.3759347649536776,-0.8589597207643365
44,0.27963844103864055,0.7727167734003875,0.9708086279824386,0.8154607234540014,0.20261481619210708,-0.33297896059070764,-0.7740209499659904
45,0.16086931276855276,0.7843509063073968,1.0,0.7342642709028429,0.006459562140238129,-0.5905228650829277,-0.9738469315774029
46,-0.08396036247371397,0.5829991395700307,0.9585815751280546,0.8604917601083264,0.18054600710209723,-0.48229024706814216,-0.9294096158344614
47,0.5443652009523077,0.7993526439598797,0.9090261054725584,0.7675917189780723,0.1224982189610111,-0.4989984428305263,-0.9606686620173461
48,0.17630197500821443,0.7929082508014977,0.9962417342987409,0.6710028809107003,-0.08573387042835356,-0.6840820586296753,-0.9877267452091498
49,0.07917775693772544,0.7147255596377007,0.9815518526237954,0.7676411095690974,-0.008222412024715742,-0.6229972964204844,-0.9544380802738703
50,0.20529207396995863,0.733136632354098,0.9714507935063268,0.787989125212708,0.11464821777023415,-0.48014848911540264,-0.823882456888388
51,-0.08100521038748687,0.548082784672445,0.8859608780496457,0.9513792355246009,0.43078115113131243,-0.2654738655984564,-0.924900759943717
52,0.5338280002501501,0.9637577609130525,0.9487271434976439,0.4784413728557553,-0.2512752878116449,-0.6812054968094067,-0.8192657405086397
53,0.61054712514343,0.9668484373549575,0.8300281979190902,0.23313871214815407,-0.49073548481032503,-0.8462216727463416,-0.8791354700158587
54,0.4857520515218945,0.8852247925194279,0.9303690948120507,0.5768245899717668,-0.13814471533770778,-0.6222190378770909,-0.8704087468248092
55,0.2996097588583386,0.8192618361027173,0.9560370071266864,0.6939827057986279,0.009064576737477736,-0.5631764105528058,-0.9142555971318138
56,0.4061456425766081,0.8973768060161991,0.8671152653321421,0.2951443204197606,-0.5031140696663411,-0.874622704095791,-0.7210184508098771
57,-0.04679118267019566,0.6367458295282722,0.9870077792307854,0.7132246150935591,-0.09773391878750182,-0.680116220294109,-0.9773349367494397
58,0.2738529158875256,0.7741529954706541,0.8876533682502792,0.6393232156576993,0.01574520179074468,-0.4951382678897108,-0.8847109008917493
59,0.7811012458056594,0.8874907831630419,0.8230422745646031,0.636865848512389,0.1244287864320539,-0.4628187917144362,-0.8672879644538428
60,0.030162924148893433,0.5705014130449939,0.7848661096916034,0.6879589892031219,0.17927500870675583,-0.41008064171033665,-0.9423815180107821
61,0.6163059139902081,0.9155624207047495,0.95798869066356,0.5168282216456017,-0.31636879952513297,-0.8458654046022869,-0.9702638753532914
62,0.7208655220772324,0.9757511240989749,0.8605401437210138,0.34638316737213093,-0.4614366268367768,-0.8574784587287041,-0.9542422837241318
63,0.32226279385148704,0.7782419908478126,0.9097653213140424,0.7110854778853881,0.04844116754984862,-0.559179120100336,-0.875005314425259
64,0.17489110946722142,0.7250776490957407,0.9558051931594851,0.9063421426224054,0.32701441009197474,-0.31328639381415224,-0.9159182171285841
65,0.5501250418779211,0.9689118492989355,0.9573907774772483,0.5885118199957906,0.05043005593457939,-0.43026816022039704,-0.9054826383328006
66,-0.11140874210775076,0.4507874193131458,0.9283380612335963,0.6286932079399168,-0.4523384996662021,-0.886109345533675,-0.6934828666835479
67,0.2313816813148486,0.7764741684538659,0.9987400650340068,0.6892221462883663,-0.09997401547010165,-0.7357805294739381,-0.9861143236428794
68,0.9707376010643287,0.8643955322151207,0.3934281851003314,-0.3806116306642753,-0.9088546422062771,-0.9808309420662376,-0.6524085456746239
69,0.5382729183774779,0.8049885228268565,0.5966918141488069,0.01264238297975373,-0.5262660247139783,-0.7108313904170107,-0.6614899386428694
70,0.6749547662733388,0.6104073082003583,0.7908491985484909,0.8234714981848383,0.2522376364634067,-0.43152593630071967,-0.9032263900794937
71,0.8832493667491341,0.9814791917412564,0.704892505079487,0.08018297294561583,-0.5513927086433774,-0.8576893467927201,-0.8690778601539039
72,0.5604349584266917,0.8347594892647818,0.8668295020171419,0.4275892779854926,-0.37344117468640947,-0.8258263503848027,-0.7009925754029609
