Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   1.629972e+03    26.53%
   2    1   1.310361e+03    21.33%
   3    3   5.727179e+02     9.32%
   4    2   3.787032e+02     6.16%
   5    5   3.363156e+02     5.47%
   6    8   2.411683e+02     3.93%
   7   10   2.233803e+02     3.64%
   8    6   2.204544e+02     3.59%
   9   11   2.024265e+02     3.30%
  10   16   2.012890e+02     3.28%
  11   13   1.653967e+02     2.69%
  12   14   1.631326e+02     2.66%
  13    4   1.602943e+02     2.61%
  14   12   1.076957e+02     1.75%
  15    7   9.112517e+01     1.48%
  16    9   8.323953e+01     1.35%
  17   15   5.559292e+01     0.90%
