Cluster power ranking (clustered only)

name = base
MIN_AMP = 1.25
THR = 0.6
WHITE_NOISE_THRESHOLD = 0.1
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    2   4.006395e+04    23.31%
   2    0   1.817577e+04    10.57%
   3    7   1.764837e+04    10.27%
   4    1   1.680821e+04     9.78%
   5   13   1.428381e+04     8.31%
   6   23   8.687818e+03     5.05%
   7   12   8.627221e+03     5.02%
   8   15   6.489197e+03     3.78%
   9    4   5.977644e+03     3.48%
  10   17   5.829114e+03     3.39%
  11   11   4.568155e+03     2.66%
  12    3   3.941963e+03     2.29%
  13   19   3.627884e+03     2.11%
  14   14   3.390772e+03     1.97%
  15    6   2.990733e+03     1.74%
  16   21   2.784882e+03     1.62%
  17    8   2.512112e+03     1.46%
  18   10   1.818907e+03     1.06%
  19   22   1.106278e+03     0.64%
  20    5   9.855973e+02     0.57%
  21   20   5.323350e+02     0.31%
  22   18   4.610659e+02     0.27%
  23   16   3.255668e+02     0.19%
  24    9   2.424930e+02     0.14%
