roi,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_52,0.6031249999999999,25.398532460563697,3.4300364874998133,51.36259019227827,15.219388466233037,-1,41.928571428571445,-38.68305527847847,5.224092819503344,0.5920115346263468
