roi,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_74,0.3083333333333333,13.341845568266868,1.8295026702715986,167.08747703811332,5.5759150385544025,-1,32.57142857142858,-10.388221507278494,1.4244865067350407,2.038794410076488
