Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    1   1.381879e+03    14.24%
   2    0   1.287552e+03    13.27%
   3    3   1.210021e+03    12.47%
   4    4   8.283271e+02     8.54%
   5    2   8.036060e+02     8.28%
   6    7   5.245801e+02     5.41%
   7    5   4.517073e+02     4.66%
   8   12   2.996475e+02     3.09%
   9   17   2.438178e+02     2.51%
  10   10   2.436120e+02     2.51%
  11    9   2.218452e+02     2.29%
  12   22   1.789502e+02     1.84%
  13   27   1.687798e+02     1.74%
  14   21   1.672294e+02     1.72%
  15   24   1.404896e+02     1.45%
  16   26   1.370137e+02     1.41%
  17    6   1.306907e+02     1.35%
  18   15   1.263080e+02     1.30%
  19   32   1.237409e+02     1.28%
  20   20   1.228730e+02     1.27%
  21   35   1.162252e+02     1.20%
  22   28   1.158265e+02     1.19%
  23   36   1.107134e+02     1.14%
  24   38   7.277768e+01     0.75%
  25    8   6.710370e+01     0.69%
  26   31   5.414898e+01     0.56%
  27   16   4.580584e+01     0.47%
  28   34   4.187691e+01     0.43%
  29   40   3.969729e+01     0.41%
  30   29   3.817108e+01     0.39%
  31   37   3.165872e+01     0.33%
  32   13   2.915668e+01     0.30%
  33   25   2.585020e+01     0.27%
  34   30   1.818223e+01     0.19%
  35   19   1.779296e+01     0.18%
  36   11   1.775359e+01     0.18%
  37   18   1.700343e+01     0.18%
  38   41   1.511938e+01     0.16%
  39   33   1.131399e+01     0.12%
  40   39   7.866976e+00     0.08%
  41   14   6.857673e+00     0.07%
  42   42   6.006804e+00     0.06%
  43   23   2.574474e+00     0.03%
