Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   4.733163e+03    25.49%
   2    2   3.200456e+03    17.24%
   3    1   9.242314e+02     4.98%
   4    4   6.714146e+02     3.62%
   5    8   6.622009e+02     3.57%
   6   12   5.635333e+02     3.04%
   7    3   5.317976e+02     2.86%
   8   18   4.729801e+02     2.55%
   9   34   4.694973e+02     2.53%
  10    6   3.016481e+02     1.62%
  11   13   2.660203e+02     1.43%
  12   35   2.282078e+02     1.23%
  13   40   2.209989e+02     1.19%
  14   31   2.119931e+02     1.14%
  15   26   2.075075e+02     1.12%
  16   44   1.761715e+02     0.95%
  17   42   1.744388e+02     0.94%
  18   49   1.717528e+02     0.93%
  19   33   1.620038e+02     0.87%
  20   21   1.550848e+02     0.84%
  21   11   1.518133e+02     0.82%
  22   41   1.513961e+02     0.82%
  23   27   1.307966e+02     0.70%
  24   87   1.266706e+02     0.68%
  25    7   1.224688e+02     0.66%
  26   10   1.166633e+02     0.63%
  27   67   1.097196e+02     0.59%
  28   43   1.063022e+02     0.57%
  29   28   1.029580e+02     0.55%
  30   46   1.025328e+02     0.55%
  31   66   1.008444e+02     0.54%
  32   70   9.601237e+01     0.52%
  33   19   9.231340e+01     0.50%
  34    9   9.115037e+01     0.49%
  35   50   8.849230e+01     0.48%
  36   61   8.680777e+01     0.47%
  37   37   8.239136e+01     0.44%
  38   39   8.225154e+01     0.44%
  39   38   8.133253e+01     0.44%
  40   30   7.935901e+01     0.43%
  41   83   7.751697e+01     0.42%
  42   73   7.549101e+01     0.41%
  43   58   7.336123e+01     0.40%
  44   60   6.938094e+01     0.37%
  45   86   6.921707e+01     0.37%
  46   45   6.835482e+01     0.37%
  47   57   6.742402e+01     0.36%
  48   52   6.298008e+01     0.34%
  49   48   6.002340e+01     0.32%
  50   85   5.876239e+01     0.32%
  51   29   5.846552e+01     0.31%
  52   64   5.686629e+01     0.31%
  53   36   5.669946e+01     0.31%
  54   17   5.432022e+01     0.29%
  55   81   5.421383e+01     0.29%
  56   78   5.079061e+01     0.27%
  57   32   4.882905e+01     0.26%
  58   91   4.864552e+01     0.26%
  59   82   4.816520e+01     0.26%
  60   15   4.528082e+01     0.24%
  61   94   4.391180e+01     0.24%
  62   22   4.383538e+01     0.24%
  63   23   4.346984e+01     0.23%
  64   62   4.135381e+01     0.22%
  65   80   3.881577e+01     0.21%
  66   76   3.837560e+01     0.21%
  67   63   3.562898e+01     0.19%
  68   74   3.348786e+01     0.18%
  69   90   3.277315e+01     0.18%
  70   16   3.196838e+01     0.17%
  71   55   2.909497e+01     0.16%
  72   88   2.725838e+01     0.15%
  73   84   2.421386e+01     0.13%
  74   69   2.365049e+01     0.13%
  75   89   2.300923e+01     0.12%
  76   14   2.039629e+01     0.11%
  77   54   1.986324e+01     0.11%
  78   71   1.782453e+01     0.10%
  79   65   1.737748e+01     0.09%
  80   92   1.733768e+01     0.09%
  81   25   1.584803e+01     0.09%
  82    5   1.400629e+01     0.08%
  83   47   1.293688e+01     0.07%
  84   20   1.228018e+01     0.07%
  85   53   1.120072e+01     0.06%
  86   79   1.014439e+01     0.05%
  87   75   1.005866e+01     0.05%
  88   56   9.940546e+00     0.05%
  89   93   9.547056e+00     0.05%
  90   72   8.969855e+00     0.05%
  91   24   8.634786e+00     0.05%
  92   59   8.421774e+00     0.05%
  93   77   6.240150e+00     0.03%
  94   51   6.180052e+00     0.03%
  95   68   4.898649e+00     0.03%
