roi,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_31,0.9395833333333333,24.94602939191874,3.880727832749588,10.284583135550022,6.948495009788139,-1,42.41071428571428,-59.18907436739978,9.207745436500758,0.27040799898921575
