image_index,wavelength_km,wavelength_error_km,angle_deg,angle_error_deg,pt1,pt2,pt3,pt4,pt5,pt6,pt7
0,11.552128236988388,2.249966402915376,83.20927092361508,12.326800606186072,-0.5199598763170971,0.1802478738024602,0.7679351152541791,1.0,0.7677028620346811,0.17137250860515696,-0.5038230641077468
1,11.486108737546957,2.209828867011002,83.48723084717889,12.498033422532178,0.12580060087976697,0.7627256619539482,0.9893610760537379,0.736896712505273,0.09624963476537696,-0.5562248150751053,-0.9304060447292838
2,11.278403723300785,2.1589550529129737,83.42998935761449,12.880136493891511,0.7299598648406673,0.9855176303438018,0.7521607200018405,0.17163518099487995,-0.47717624788525126,-0.9003680798449963,-0.8982873989115671
3,11.235680055931454,2.179253940243858,83.9556280159565,13.09197769438333,0.9861087650504736,0.7256647226028476,0.1657214198999355,-0.4495592230305365,-0.8573411734740192,-0.8973621513055345,-0.4772023341708844
4,11.325576756188154,2.2260120362771834,84.19298756501455,13.123241536915806,0.667094658690029,0.09636784636772511,-0.4603836094693894,-0.8059542862281543,-0.8256471355166837,-0.4541681153212527,0.11273976918579831
5,11.398750363209759,2.150901865203992,83.48441327585552,12.612866701839609,0.04227472455068382,-0.45449906900927683,-0.6975482085066017,-0.6472132647933406,-0.24673009878059982,0.25499816383202667,0.5468369801892494
6,11.444665968970005,2.060958718121432,83.74305741357375,12.991111437392295,-0.48451481941562324,-0.6254999746465677,-0.4895813163408651,0.000885635347958047,0.38918936916292246,0.5968023518220944,0.492406874080507
7,11.350656199022245,2.036732424325196,82.82147681847572,12.63367533983687,-0.6825003901881541,-0.3177466834165181,0.20200951132370548,0.5939871735789282,0.7066520220507522,0.5326306021653191,-0.06407486483835545
8,11.299658731420614,2.012220674085126,82.75643339294427,12.76917828656146,-0.2721703227872081,0.2413533072062517,0.5365899532814076,0.584287831036197,0.40479481017286956,-0.05279616133624376,-0.36922259701725846
9,11.247886704518766,1.9586372381621922,83.77610823225817,12.919289323169439,0.10436982651930982,0.36467075334460786,0.3503442677332902,0.1945319167509132,-0.11757690727829906,-0.1999199949520274,-0.0009338299354655355
10,11.015658328922566,1.8796600806579187,82.14191235583598,11.558517071497882,0.5710932588841924,0.28283464633590794,-0.10512057249151141,-0.37412563784541897,-0.35244660586288545,-0.11148125381142993,0.28859072759095405
