roi,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_74,1.30625,24.281547506153704,3.8944067132469185,18.110402116883698,11.746481776188253,-1,33.64285714285714,-80.09538239877088,12.846133255501986,0.594594766549209
