shift_minutes,correlation
-1.500000000000000000e+02,nan
-1.480000000000000000e+02,nan
-1.460000000000000000e+02,nan
-1.440000000000000000e+02,nan
-1.420000000000000000e+02,8.030221531335813845e-01
-1.400000000000000000e+02,8.342414784726474020e-01
-1.380000000000000000e+02,8.635671325708947910e-01
-1.360000000000000000e+02,8.910266037024141550e-01
-1.340000000000000000e+02,9.157582774885397736e-01
-1.320000000000000000e+02,9.362170819927281284e-01
-1.300000000000000000e+02,9.513644615290705042e-01
-1.280000000000000000e+02,9.613328471803055386e-01
-1.260000000000000000e+02,9.669100425076306848e-01
-1.240000000000000000e+02,9.687868987903203166e-01
-1.220000000000000000e+02,9.670206750926755301e-01
-1.200000000000000000e+02,9.608583909832567604e-01
-1.180000000000000000e+02,9.489936694464516931e-01
-1.160000000000000000e+02,9.304352163434638223e-01
-1.140000000000000000e+02,9.051012362216169782e-01
-1.120000000000000000e+02,8.732250222989369481e-01
-1.100000000000000000e+02,8.346581157053420963e-01
-1.080000000000000000e+02,7.894199311745490055e-01
-1.060000000000000000e+02,7.384958502739820130e-01
-1.040000000000000000e+02,6.835321129599852830e-01
-1.020000000000000000e+02,6.262076486604709613e-01
-1.000000000000000000e+02,5.678184432918522706e-01
-9.800000000000000000e+01,5.083787139218769457e-01
-9.600000000000000000e+01,4.465855045912285326e-01
-9.400000000000000000e+01,3.820328450247434948e-01
-9.200000000000000000e+01,3.174214726133458009e-01
-9.000000000000000000e+01,2.573525032442636196e-01
-8.800000000000000000e+01,2.039252523125343053e-01
-8.600000000000000000e+01,1.547397748347762725e-01
-8.400000000000000000e+01,1.074155261414847101e-01
-8.200000000000000000e+01,6.486085921611169092e-02
-8.000000000000000000e+01,3.270034954559841722e-02
-7.800000000000000000e+01,1.270396534473737342e-02
-7.600000000000000000e+01,2.326138018569670271e-03
-7.400000000000000000e+01,-1.790007389835191669e-04
-7.200000000000000000e+01,6.293164280516135023e-03
-7.000000000000000000e+01,2.329997586733564829e-02
-6.800000000000000000e+01,5.110066598460399900e-02
-6.600000000000000000e+01,8.927245327282135046e-02
-6.400000000000000000e+01,1.373759390279145343e-01
-6.200000000000000000e+01,1.938198774532885194e-01
-6.000000000000000000e+01,2.554693760273765712e-01
-5.800000000000000000e+01,3.194058675295785021e-01
-5.600000000000000000e+01,3.838064679991560202e-01
-5.400000000000000000e+01,4.471957102763482461e-01
-5.200000000000000000e+01,5.077392699382244912e-01
-5.000000000000000000e+01,5.635643143735208360e-01
-4.800000000000000000e+01,6.138105898030057350e-01
-4.600000000000000000e+01,6.587786746089528966e-01
-4.400000000000000000e+01,6.991793136952658694e-01
-4.200000000000000000e+01,7.356368836934235045e-01
-4.000000000000000000e+01,7.685940317870625371e-01
-3.800000000000000000e+01,7.983556912163082275e-01
-3.600000000000000000e+01,8.251554815863427761e-01
-3.400000000000000000e+01,8.492017786898422571e-01
-3.200000000000000000e+01,8.706726421631467705e-01
-3.000000000000000000e+01,8.897102983617145577e-01
-2.800000000000000000e+01,9.064398225411977039e-01
-2.600000000000000000e+01,9.210056458908734145e-01
-2.400000000000000000e+01,9.336364407045268932e-01
-2.200000000000000000e+01,9.446512700542869512e-01
-2.000000000000000000e+01,9.543594767966510073e-01
-1.800000000000000000e+01,9.629675541243379877e-01
-1.600000000000000000e+01,9.705798821555118305e-01
-1.400000000000000000e+01,9.772406839067978579e-01
-1.200000000000000000e+01,9.829802126224400638e-01
-1.000000000000000000e+01,9.878710421085444837e-01
-8.000000000000000000e+00,9.920037450427923176e-01
-6.000000000000000000e+00,9.953837136715358858e-01
-4.000000000000000000e+00,9.979123808780515636e-01
-2.000000000000000000e+00,9.994734148346847702e-01
0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,9.994734148346847702e-01
4.000000000000000000e+00,9.979123808780515636e-01
6.000000000000000000e+00,9.953837136715358858e-01
8.000000000000000000e+00,9.920037450427923176e-01
1.000000000000000000e+01,9.878710421085444837e-01
1.200000000000000000e+01,9.829802126224400638e-01
1.400000000000000000e+01,9.772406839067978579e-01
1.600000000000000000e+01,9.705798821555118305e-01
1.800000000000000000e+01,9.629675541243379877e-01
2.000000000000000000e+01,9.543594767966510073e-01
2.200000000000000000e+01,9.446512700542869512e-01
2.400000000000000000e+01,9.336364407045268932e-01
2.600000000000000000e+01,9.210056458908734145e-01
2.800000000000000000e+01,9.064398225411977039e-01
3.000000000000000000e+01,8.897102983617145577e-01
3.200000000000000000e+01,8.706726421631467705e-01
3.400000000000000000e+01,8.492017786898422571e-01
3.600000000000000000e+01,8.251554815863427761e-01
3.800000000000000000e+01,7.983556912163082275e-01
4.000000000000000000e+01,7.685940317870625371e-01
4.200000000000000000e+01,7.356368836934235045e-01
4.400000000000000000e+01,6.991793136952658694e-01
4.600000000000000000e+01,6.587786746089528966e-01
4.800000000000000000e+01,6.138105898030057350e-01
5.000000000000000000e+01,5.635643143735208360e-01
5.200000000000000000e+01,5.077392699382244912e-01
5.400000000000000000e+01,4.471957102763482461e-01
5.600000000000000000e+01,3.838064679991560202e-01
5.800000000000000000e+01,3.194058675295785021e-01
6.000000000000000000e+01,2.554693760273765712e-01
6.200000000000000000e+01,1.938198774532885194e-01
6.400000000000000000e+01,1.373759390279145343e-01
6.600000000000000000e+01,8.927245327282135046e-02
6.800000000000000000e+01,5.110066598460399900e-02
7.000000000000000000e+01,2.329997586733564829e-02
7.200000000000000000e+01,6.293164280516135023e-03
7.400000000000000000e+01,-1.790007389835191669e-04
7.600000000000000000e+01,2.326138018569670271e-03
7.800000000000000000e+01,1.270396534473737342e-02
