image_index,wavelength_km,wavelength_error_km,angle_deg,angle_error_deg,pt1,pt2,pt3,pt4,pt5,pt6,pt7
0,38.93015895831032,11.127450504446873,52.8783677390613,14.523972411132629,-0.6997012899399555,0.17498864065571595,0.7443315965701218,1.0,0.7707961155005509,0.2299595035418276,-0.5300673975678966
1,38.771235073868354,11.239497099265787,52.84415725009424,14.416141775969228,-0.6906736856270665,0.1989178980361348,0.7704395611908443,1.0,0.7397731246518751,0.20387151961789018,-0.5426209639681783
2,38.939312721749666,11.116439927890077,52.626738087112926,14.297156137839533,-0.6964527823317098,0.18473321962699907,0.760707712958508,0.9978408404823977,0.7102358628612699,0.15130474519904635,-0.5777013804948228
3,39.125357640762715,11.107507912480227,52.5676353317345,14.300740982414583,-0.6904479770103169,0.18565006914982884,0.7638714303819025,0.9978744946550602,0.690059316968191,0.13288466757960604,-0.5856907527246737
4,39.20595183297974,11.059344121108488,52.38735303949924,14.210722413611816,-0.6873227769909042,0.1872719413737689,0.7665959874779644,0.9951857278571359,0.6722995259525517,0.11390216453551472,-0.5936608891718075
5,38.72816712346378,11.446164212893553,52.979922652322976,14.329316555554602,-0.6709257093848577,0.23519860891102873,0.7954092841702018,0.9937712615859209,0.6960417035575748,0.17613019510770034,-0.5492527040022441
6,38.60904852393719,11.51136044428652,53.49390469263263,14.494447489151508,-0.6430563130265139,0.24857970853804878,0.7734185807381933,0.999870489718315,0.7366637336125279,0.2024704682874383,-0.5590530538992471
7,38.58679207910188,11.526325355952752,53.52229049318846,14.523340711226663,-0.6392210098286037,0.25899575866292146,0.7811762775993396,0.9951396512436057,0.7275074830204848,0.1864753626953526,-0.5675573874487885
8,38.5321968118332,11.519858372813728,53.71419416466127,14.5056002281748,-0.6504886025321444,0.255720096183637,0.78173450813914,0.9952593618129677,0.7163806658134566,0.17041258645509338,-0.5827309037315558
9,38.505669868809555,11.515915262376463,53.59740269604373,14.588067513735213,-0.6627855002217431,0.25268429172717144,0.7805690349991992,0.9947198764870275,0.6973073457097778,0.1390396195076311,-0.6037934010607338
10,38.530188340374345,11.48631133205501,53.91296136295393,14.564383326593003,-0.6113114226189804,0.26900524861712616,0.7812523565219427,0.9940033619951709,0.7194622416265148,0.15047414391845826,-0.6184913227209803
