shift_minutes,correlation
-2.000000000000000000e+02,2.026833542937349630e-01
-1.980000000000000000e+02,1.426816330963091850e-01
-1.960000000000000000e+02,7.142589715488342761e-02
-1.940000000000000000e+02,-3.089278761665917826e-03
-1.920000000000000000e+02,-7.680873427730307290e-02
-1.900000000000000000e+02,-1.478983820745992106e-01
-1.880000000000000000e+02,-2.150988500728527597e-01
-1.860000000000000000e+02,-2.772929239315501393e-01
-1.840000000000000000e+02,-3.335440908920650482e-01
-1.820000000000000000e+02,-3.833618369971098505e-01
-1.800000000000000000e+02,-4.267933145811132478e-01
-1.780000000000000000e+02,-4.642021259627643892e-01
-1.760000000000000000e+02,-4.960725517304526155e-01
-1.740000000000000000e+02,-5.230748906791358177e-01
-1.720000000000000000e+02,-5.461569912293093854e-01
-1.700000000000000000e+02,-5.664166824288597857e-01
-1.680000000000000000e+02,-5.848955536570675795e-01
-1.660000000000000000e+02,-6.024037564794021415e-01
-1.640000000000000000e+02,-6.193201091048162743e-01
-1.620000000000000000e+02,-6.354934723124283646e-01
-1.600000000000000000e+02,-6.504161804676165115e-01
-1.580000000000000000e+02,-6.635273556443006537e-01
-1.560000000000000000e+02,-6.743604162375228528e-01
-1.540000000000000000e+02,-6.825638269066529595e-01
-1.520000000000000000e+02,-6.879622396728266587e-01
-1.500000000000000000e+02,-6.905846990885846637e-01
-1.480000000000000000e+02,-6.905676130717919303e-01
-1.460000000000000000e+02,-6.880299164086868258e-01
-1.440000000000000000e+02,-6.830433968716532744e-01
-1.420000000000000000e+02,-6.757385218067650801e-01
-1.400000000000000000e+02,-6.664113338292648736e-01
-1.380000000000000000e+02,-6.554443412652297685e-01
-1.360000000000000000e+02,-6.431660556068165002e-01
-1.340000000000000000e+02,-6.298117273212159306e-01
-1.320000000000000000e+02,-6.154859772980150190e-01
-1.300000000000000000e+02,-6.001780206023805686e-01
-1.280000000000000000e+02,-5.839665056479734773e-01
-1.260000000000000000e+02,-5.671791742263087022e-01
-1.240000000000000000e+02,-5.502527256076663598e-01
-1.220000000000000000e+02,-5.335630839062920350e-01
-1.200000000000000000e+02,-5.174773794572503638e-01
-1.180000000000000000e+02,-5.023889752967217737e-01
-1.160000000000000000e+02,-4.885601736436816500e-01
-1.140000000000000000e+02,-4.759657781229862938e-01
-1.120000000000000000e+02,-4.643536089352660601e-01
-1.100000000000000000e+02,-4.534173556091227186e-01
-1.080000000000000000e+02,-4.428586335127641105e-01
-1.060000000000000000e+02,-4.323073382671722698e-01
-1.040000000000000000e+02,-4.209976182851066784e-01
-1.020000000000000000e+02,-4.074058940853531596e-01
-1.000000000000000000e+02,-3.900494147090612373e-01
-9.800000000000000000e+01,-3.692084267474295967e-01
-9.600000000000000000e+01,-3.459389932046601501e-01
-9.400000000000000000e+01,-3.188101035202245970e-01
-9.200000000000000000e+01,-2.842232955845782061e-01
-9.000000000000000000e+01,-2.405443881719253885e-01
-8.800000000000000000e+01,-1.914634008214606276e-01
-8.600000000000000000e+01,-1.453658980243213994e-01
-8.400000000000000000e+01,-1.108789683103165863e-01
-8.200000000000000000e+01,-9.257008620028121804e-02
-8.000000000000000000e+01,-8.961457283967390330e-02
-7.800000000000000000e+01,-9.705768133797471053e-02
-7.600000000000000000e+01,-1.089556225283733054e-01
-7.400000000000000000e+01,-1.211578662721149585e-01
-7.200000000000000000e+01,-1.318787606724788897e-01
-7.000000000000000000e+01,-1.406822550257066651e-01
-6.800000000000000000e+01,-1.470071466944590788e-01
-6.600000000000000000e+01,-1.492242840731672349e-01
-6.400000000000000000e+01,-1.449630843590329898e-01
-6.200000000000000000e+01,-1.323891954462116105e-01
-6.000000000000000000e+01,-1.119062849626304423e-01
-5.800000000000000000e+01,-8.710293905553941063e-02
-5.600000000000000000e+01,-6.246221896577480032e-02
-5.400000000000000000e+01,-3.979099709095244158e-02
-5.200000000000000000e+01,-1.789374093021700238e-02
-5.000000000000000000e+01,5.383464585853761468e-03
-4.800000000000000000e+01,3.165345533807022854e-02
-4.600000000000000000e+01,6.164632385674484460e-02
-4.400000000000000000e+01,9.541619011865608291e-02
-4.200000000000000000e+01,1.326014141233203825e-01
-4.000000000000000000e+01,1.727904050208450837e-01
-3.800000000000000000e+01,2.158443962032476904e-01
-3.600000000000000000e+01,2.615008718821987266e-01
-3.400000000000000000e+01,3.083462988040150399e-01
-3.200000000000000000e+01,3.532018811740247344e-01
-3.000000000000000000e+01,3.916919276622424229e-01
-2.800000000000000000e+01,4.199243588176530539e-01
-2.600000000000000000e+01,4.365263497933966064e-01
-2.400000000000000000e+01,4.439506593237109722e-01
-2.200000000000000000e+01,4.481880344164466679e-01
-2.000000000000000000e+01,4.568933920125470283e-01
-1.800000000000000000e+01,4.767741066350216772e-01
-1.600000000000000000e+01,5.114160753690869532e-01
-1.400000000000000000e+01,5.610344437348184776e-01
-1.200000000000000000e+01,6.241443234820488462e-01
-1.000000000000000000e+01,6.986693367330112370e-01
-8.000000000000000000e+00,7.808396458632540504e-01
-6.000000000000000000e+00,8.631690729516446892e-01
-4.000000000000000000e+00,9.345317211268644453e-01
-2.000000000000000000e+00,9.830114700966411379e-01
0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,9.830114700966411379e-01
4.000000000000000000e+00,9.345317211268644453e-01
6.000000000000000000e+00,8.631690729516446892e-01
8.000000000000000000e+00,7.808396458632540504e-01
1.000000000000000000e+01,6.986693367330112370e-01
1.200000000000000000e+01,6.241443234820488462e-01
1.400000000000000000e+01,5.610344437348184776e-01
1.600000000000000000e+01,5.114160753690869532e-01
1.800000000000000000e+01,4.767741066350216772e-01
2.000000000000000000e+01,4.568933920125470283e-01
2.200000000000000000e+01,4.481880344164466679e-01
2.400000000000000000e+01,4.439506593237109722e-01
2.600000000000000000e+01,4.365263497933966064e-01
2.800000000000000000e+01,4.199243588176530539e-01
3.000000000000000000e+01,3.916919276622424229e-01
3.200000000000000000e+01,3.532018811740247344e-01
3.400000000000000000e+01,3.083462988040150399e-01
3.600000000000000000e+01,2.615008718821987266e-01
3.800000000000000000e+01,2.158443962032476904e-01
4.000000000000000000e+01,1.727904050208450837e-01
4.200000000000000000e+01,1.326014141233203825e-01
4.400000000000000000e+01,9.541619011865608291e-02
4.600000000000000000e+01,6.164632385674484460e-02
4.800000000000000000e+01,3.165345533807022854e-02
5.000000000000000000e+01,5.383464585853761468e-03
5.200000000000000000e+01,-1.789374093021700238e-02
5.400000000000000000e+01,-3.979099709095244158e-02
5.600000000000000000e+01,-6.246221896577480032e-02
5.800000000000000000e+01,-8.710293905553941063e-02
6.000000000000000000e+01,-1.119062849626304423e-01
6.200000000000000000e+01,-1.323891954462116105e-01
6.400000000000000000e+01,-1.449630843590329898e-01
6.600000000000000000e+01,-1.492242840731672349e-01
6.800000000000000000e+01,-1.470071466944590788e-01
7.000000000000000000e+01,-1.406822550257066651e-01
7.200000000000000000e+01,-1.318787606724788897e-01
7.400000000000000000e+01,-1.211578662721149585e-01
7.600000000000000000e+01,-1.089556225283733054e-01
7.800000000000000000e+01,-9.705768133797471053e-02
8.000000000000000000e+01,-8.961457283967390330e-02
8.200000000000000000e+01,-9.257008620028121804e-02
8.400000000000000000e+01,-1.108789683103165863e-01
8.600000000000000000e+01,-1.453658980243213994e-01
8.800000000000000000e+01,-1.914634008214606276e-01
9.000000000000000000e+01,-2.405443881719253885e-01
9.200000000000000000e+01,-2.842232955845782061e-01
9.400000000000000000e+01,-3.188101035202245970e-01
9.600000000000000000e+01,-3.459389932046601501e-01
9.800000000000000000e+01,-3.692084267474295967e-01
1.000000000000000000e+02,-3.900494147090612373e-01
1.020000000000000000e+02,-4.074058940853531596e-01
1.040000000000000000e+02,-4.209976182851066784e-01
1.060000000000000000e+02,-4.323073382671722698e-01
1.080000000000000000e+02,-4.428586335127641105e-01
1.100000000000000000e+02,-4.534173556091227186e-01
1.120000000000000000e+02,-4.643536089352660601e-01
1.140000000000000000e+02,-4.759657781229862938e-01
1.160000000000000000e+02,-4.885601736436816500e-01
1.180000000000000000e+02,-5.023889752967217737e-01
1.200000000000000000e+02,-5.174773794572503638e-01
1.220000000000000000e+02,-5.335630839062920350e-01
1.240000000000000000e+02,-5.502527256076663598e-01
1.260000000000000000e+02,-5.671791742263087022e-01
1.280000000000000000e+02,-5.839665056479734773e-01
1.300000000000000000e+02,-6.001780206023805686e-01
1.320000000000000000e+02,-6.154859772980150190e-01
1.340000000000000000e+02,-6.298117273212159306e-01
1.360000000000000000e+02,-6.431660556068165002e-01
1.380000000000000000e+02,-6.554443412652297685e-01
1.400000000000000000e+02,-6.664113338292648736e-01
1.420000000000000000e+02,-6.757385218067650801e-01
1.440000000000000000e+02,-6.830433968716532744e-01
1.460000000000000000e+02,-6.880299164086868258e-01
1.480000000000000000e+02,-6.905676130717919303e-01
1.500000000000000000e+02,-6.905846990885846637e-01
1.520000000000000000e+02,-6.879622396728266587e-01
