image_index,wavelength_km,wavelength_error_km,angle_deg,angle_error_deg,pt1,pt2,pt3,pt4,pt5,pt6,pt7
0,22.470724089711787,4.759435511572316,73.07563225098114,7.349030247310128,-0.6594391927478017,0.021134470093085778,0.7038835712007903,1.0,0.7181031730780563,-0.0028937386448893987,-0.5804037465166022
1,22.47861252852151,4.746241081484852,73.10248200845015,7.3509258408142815,-0.631300455046125,0.06820162358538528,0.7315867914898702,1.0,0.6896342178551345,-0.04207161154838035,-0.6111015920072983
2,22.398951246466158,4.733239546963896,73.16528710007441,7.385487705108834,-0.6297452974787647,0.06903247085818487,0.7331834876519581,1.0,0.6867472573892781,-0.04631609207816367,-0.6144889652500365
3,22.397974429504288,4.725425574316439,73.17286984088445,7.398535401368694,-0.6168600354797495,0.08092520455998775,0.7356199582062068,0.9995666066859321,0.6891999244669136,-0.041196762034107826,-0.6103419496443857
4,22.38003467591675,4.719764368047544,73.24207283313932,7.419574972430245,-0.6084765346675565,0.08434150783285954,0.7385017682313746,0.997924691415558,0.6816124025155019,-0.050102187357966455,-0.6159988435881885
5,22.449375842658984,4.7133722186338245,73.22739185857667,7.419176627706382,-0.5795180354572356,0.09727461896952772,0.7442990928377335,0.9965882308276155,0.6790981245358383,-0.048755834328419345,-0.6123837128427132
6,22.426540474475246,4.708366502893036,73.21006280416444,7.427335567671587,-0.5618136561363973,0.12325543819182627,0.7592949021416611,0.994813226550068,0.6611058577481659,-0.07182703551321312,-0.6298215389077946
7,22.448351221766252,4.705493119321414,73.16557481011343,7.387592355455491,-0.5550786884232399,0.13062685314277256,0.7609749512931661,0.9921715782334921,0.6563480317853823,-0.0754294570093399,-0.6313308730873319
8,22.453400566371858,4.720398565338637,73.15459290065566,7.387908387206772,-0.5755581547748968,0.11662996656646385,0.7552828010040029,0.9946800699586231,0.6643945233787885,-0.06669980414865051,-0.6251976528454264
9,22.422258504802695,4.7242530903568625,73.20917919867962,7.412184601084606,-0.5850173884713588,0.11214587009962496,0.7528657774668914,0.9946670426603963,0.6662742909642181,-0.06444090198645824,-0.6235130095400298
10,22.353444380313302,4.712927104813856,73.1942863008184,7.398442082941183,-0.6010041069335876,0.1063565504790891,0.7490819949190743,0.9944036375913761,0.6633796146277111,-0.07310120152544419,-0.6329938121940206
