Cluster power ranking (clustered only)
rank  kcl      P_abs           P_pct
   1    0   4.533769e+03    36.80%
   2    3   2.953536e+03    23.97%
   3    2   1.603099e+03    13.01%
   4    4   1.287632e+03    10.45%
   5    7   8.260228e+02     6.70%
   6    9   3.012697e+02     2.45%
   7    6   2.434936e+02     1.98%
   8    8   1.895707e+02     1.54%
   9    5   1.875911e+02     1.52%
  10    1   1.096080e+02     0.89%
  11   10   4.488225e+01     0.36%
  12   11   3.915725e+01     0.32%
