cluster_a  cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
        9         20       1   0.173  0.224   6564     1.091           0.2       122.1       122.0      29.3      32.0
        9         23       1   0.050  0.198   5736     1.091           2.7       129.5       132.2      32.0      29.3
        9         27       0   0.045  0.138   4212     1.414           1.2       123.8       122.6      29.3      41.5
        9         30       1   0.019  0.097   2916     1.189           3.3       128.3       125.0      34.9      41.5
        9         33       1   0.010  0.061   1808     1.189           4.2       122.7       118.5      29.3      34.9
        9         35       0   0.003  0.034    976     1.000          10.2       129.8       140.0      32.0      32.0
        9         28       0   0.001  0.092   3532     2.594          40.2       128.9        88.6      34.9      90.5
        9         19       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
        9         21       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
        9         22       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
        9         24       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
        9         25       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
        9         26       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
        9         29       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
        9         31       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
        9         32       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
        9         34       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
        9         36       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
        9         37       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       10         20       1   0.273  0.692   6032     1.189           1.1       123.0       121.8      26.9      32.0
       10         27       0   0.092  0.376   3720     1.542           1.7       124.1       122.5      26.9      41.5
       10         33       0   0.021  0.156   1396     1.297           4.8       122.8       118.1      26.9      34.9
       10         35       1   0.008  0.099    804     1.091          10.0       130.0       140.0      29.3      32.0
       10         28       0   0.000  0.019    392     3.668          35.4       115.4        80.0      26.9      98.7
       10         19       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       10         21       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       10         22       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       10         23       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       10         24       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       10         25       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       10         26       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       10         29       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       10         30       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       10         31       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       10         32       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       10         34       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       10         36       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       10         37       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       11         20       1   0.191  0.217   6820     1.000           0.1       122.0       122.1      32.0      32.0
       11         25       1   0.117  0.134   4464     1.091           0.0       130.0       130.0      58.7      64.0
       11         27       1   0.112  0.181   5684     1.000           0.6       123.3       122.7      41.5      41.5
       11         30       1   0.061  0.099   3184     1.091           0.5       126.1       126.5      45.3      41.5
       11         33       1   0.029  0.076   2400     1.189           1.2       120.1       118.9      41.5      34.9
       11         23       0   0.016  0.068   2380     1.297           2.3       125.3       127.7      45.3      34.9
       11         22       1   0.015  0.140   5020     1.000           8.3       129.5       137.7      58.7      58.7
       11         32       0   0.004  0.037   1172     1.834           4.2       125.8       130.0      58.7      32.0
       11         36       0   0.003  0.065   2272     1.091          20.0       130.0       150.0      58.7      53.8
       11         35       0   0.002  0.031    988     1.189          11.2       128.8       140.0      38.1      32.0
       11         34       0   0.002  0.047   3056     2.000          10.0       130.0       120.0      58.7     117.4
       11         28       0   0.001  0.104   4176     2.378          37.1       125.0        87.8      41.5      98.7
       11         24       0   0.001  0.002     56     1.682           0.0       120.0       120.0      58.7      34.9
       11         19       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       11         21       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       11         26       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       11         29       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       11         31       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       11         37       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       12         20       1   0.047  0.528   3656     1.000          10.3       110.0       120.3      29.3      29.3
       12         33       1   0.021  0.209   1064     1.189           7.5       110.0       117.5      29.3      34.9
       12         27       0   0.018  0.294   2144     1.414          10.4       110.0       120.4      29.3      41.5
       12         35       0   0.001  0.023    108     1.091          30.0       110.0       140.0      29.3      32.0
       12         28       0   0.000  0.018    300     3.364          30.0       110.0        80.0      29.3      98.7
       12         19       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
