roi,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_52,0.125,25.276127939084684,3.496622390347249,51.26875912008696,15.215639767530684,-1,2.250000000000026,-7.978575738347437,1.1037318151348638,0.4529404525818688
