cluster_a  cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
       58        947       1   0.128  0.153   9924     1.189           0.0        10.0        10.0      83.0      69.8
       58        920       1   0.071  0.501  48040     1.000           6.1         7.9        13.9      90.5      90.5
       58        921       0   0.068  0.446  31496     1.414           3.7         6.0         9.7      76.1      53.8
       58        919       0   0.067  0.439  42760     2.000           2.3         7.6         5.3      83.0      41.5
       58        922       1   0.038  0.512  42384     1.091          11.3         8.7        20.0      90.5      98.7
       58        926       0   0.022  0.503  43712     1.189          18.0         7.5       169.5      83.0      69.8
       58       1015       0   0.020  0.066   3952     1.834           0.8         9.2        10.0      90.5      49.4
       58       1000       0   0.018  0.045   2720     1.834           0.4         9.6        10.0     107.6      58.7
       58        946       0   0.016  0.152   9028     1.297           6.2        13.8        20.0      83.0      64.0
       58        923       1   0.015  0.247  21016     1.138          13.2         6.8        20.0     103.2     117.4
       58        939       1   0.013  0.149   9568     1.091           9.1         9.1         0.0     107.6     117.4
       58        935       0   0.013  0.463  37804     1.091          31.8         9.0       157.1      90.5      83.0
       58        944       0   0.013  0.055   3844     2.000           1.1         1.1         0.0      38.1      76.1
       58       1097       0   0.011  0.019   1152     1.834           0.0        10.0        10.0      90.5      49.4
       58        928       0   0.009  0.264  20516     2.828           9.6         9.6         0.0      83.0      29.3
       58        925       0   0.008  0.055   4212     1.414           3.8         7.8        11.6     107.6      76.1
       58        973       1   0.008  0.066   4104     1.091           6.7         6.7         0.0     107.6      98.7
       58        953       0   0.007  0.097   5740     3.668           2.5         7.2         9.7      69.8      19.0
       58        924       0   0.007  0.420  38376     2.181          24.9         7.5       162.6      83.0      38.1
       58        941       0   0.007  0.289  19756     1.000          39.0         6.8       147.8     107.6     107.6
       58        933       0   0.006  0.264  18556     2.000          20.1         5.9        26.0      69.8      34.9
       58       1170       0   0.006  0.017   1028     2.828           0.0        10.0        10.0      90.5      32.0
       58        930       0   0.006  0.161  10000     3.084           7.5         7.5         0.0      76.1      24.7
       58        945       0   0.006  0.255  16044     3.084          13.1         6.0        19.1      64.0      20.7
       58        927       0   0.006  0.418  34788     2.000          35.4         7.9       152.5      90.5      45.3
       58        948       0   0.006  0.267  17980     3.084          14.3         6.1        20.3      69.8      22.6
       58       1134       0   0.006  0.010    616     1.834           0.0         0.0         0.0      38.1      20.7
       58       1127       0   0.005  0.009    520     1.682           0.0        10.0        10.0      90.5      53.8
       58       1073       0   0.005  0.055   3268     2.378           3.5         3.5         0.0      49.4      20.7
       58        932       0   0.005  0.245  14732     2.378          20.0         9.7       169.7      83.0      34.9
       58       1244       0   0.005  0.010    572     2.000           0.0         0.0         0.0      41.5      20.7
       58       1165       0   0.005  0.130   7716     1.834          13.7         3.7       170.0      45.3      24.7
       58       1006       0   0.005  0.061   3660     3.364           2.8        17.5        14.7      83.0      24.7
       58       1114       0   0.004  0.011    648     2.594           0.0        10.0        10.0     107.6      41.5
       58       1067       0   0.004  0.019   1144     1.542           2.0        18.0        20.0      83.0      53.8
       58        952       0   0.004  0.068   4424     1.000          16.2         6.2       170.0      98.7      98.7
       58        986       0   0.004  0.074   4416     1.000          18.1         8.1       170.0     107.6     107.6
       58       1008       0   0.004  0.036   2184     1.000           9.2         3.5        12.7      53.8      53.8
       58        955       0   0.003  0.072   4288     1.414          14.2        14.2         0.0      83.0      58.7
       58        995       0   0.003  0.056   3888     2.000           8.1        10.0         1.9      90.5      45.3
       58        934       0   0.003  0.155  10156     2.000          24.1         9.1       165.0     107.6      53.8
       58       1238       0   0.003  0.005    276     1.542           0.0         0.0         0.0      53.8      34.9
       58       1077       0   0.003  0.038   2324     5.187           1.4        10.0         8.6     107.6      20.7
       58       1179       0   0.003  0.006    372     2.181           0.0        10.0        10.0      90.5      41.5
       58       1001       0   0.003  0.064   3880     1.091          20.0        10.0       170.0      90.5      98.7
       58        996       0   0.003  0.046   2896     1.834           8.0         8.0         0.0     107.6      58.7
       58        967       0   0.003  0.047   3020     2.181           7.3         7.5         0.2     107.6      49.4
       58        942       0   0.002  0.077   4932     3.364           8.2         8.2         0.0     107.6      32.0
       58        970       0   0.002  0.044   2880     2.000           7.8         7.8         0.0     107.6      53.8
       58        938       0   0.002  0.122   8880     1.682          29.3         3.7        33.0      41.5      69.8
       58        977       0   0.002  0.124   7608     1.297          39.1        14.4       155.3      90.5      69.8
       58        954       0   0.002  0.086   5116     1.414          24.8        14.8       170.0      83.0      58.7
       58        949       0   0.002  0.051   3160     2.000           9.9         9.9         0.0     107.6      53.8
       58        929       0   0.002  0.077   4748     3.364           9.0         9.0         0.0     107.6      32.0
       58        957       0   0.002  0.122   7392     5.187           9.2         9.2         0.0     107.6      20.7
       58       1019       0   0.002  0.032   1888     1.091          12.7         7.3        20.0      69.8      64.0
       58       1211       0   0.002  0.022   1304     2.378           3.5         7.2        10.7      45.3      19.0
       58        940       0   0.002  0.117   7032     2.000          28.0         2.0        30.0      38.1      76.1
       58       1248       0   0.002  0.022   1300     4.362           1.5        11.5        10.0      90.5      20.7
       58        931       0   0.002  0.217  12972     2.594          41.3         9.3       148.0     107.6      41.5
       58       1068       0   0.002  0.012    712     4.757           0.3         9.7        10.0      90.5      19.0
       58        951       0   0.002  0.057   3408     1.414          20.2         0.2       160.0      69.8      49.4
       58       1023       0   0.002  0.059   3476     2.828          10.0        10.0        20.0      90.5      32.0
       58        993       0   0.002  0.064   3888     1.091          32.2        12.2       160.0      90.5      83.0
       58        961       0   0.002  0.064   3820     1.189          30.5         2.8        33.3      41.5      34.9
       58        959       0   0.002  0.027   1828     2.000           7.0         0.9         7.9      38.1      19.0
       58        997       0   0.002  0.029   1772     1.682          10.0         0.0        10.0      38.1      64.0
       58       1013       0   0.001  0.063   3748     1.000          42.7         2.7       140.0      41.5      41.5
       58        936       0   0.001  0.056   3792     4.000           8.7         8.7         0.0     107.6      26.9
       58        974       0   0.001  0.059   3596     2.000          20.0        10.0       170.0      90.5      45.3
       58        975       0   0.001  0.025   1512     1.414          12.1         0.0       167.9      38.1      53.8
       58       1383       0   0.001  0.007    404     5.187           0.0        14.2        14.2      90.5      17.4
       58       1201       0   0.001  0.015    880     1.834           5.3         0.0         5.3      53.8      29.3
       58       1040       0   0.001  0.071   4352     1.091          54.1         4.5       130.4      45.3      49.4
       58        937       0   0.001  0.080   5108     3.364          19.1         9.1       170.0     107.6      32.0
       58       1011       0   0.001  0.055   3268     1.189          40.0        10.0       150.0      90.5     107.6
       58       1003       0   0.001  0.076   4504     1.682          40.0        10.0       150.0      90.5      53.8
       58       1398       0   0.001  0.015    876     3.668           2.7        10.0        12.7      90.5      24.7
       58        962       0   0.001  0.068   4664     1.834          33.5         3.3       149.8      38.1      69.8
       58       1166       0   0.001  0.021   1280     1.834          10.0         0.0       170.0      38.1      20.7
       58       1017       0   0.001  0.056   3300     1.000          52.7        12.7       140.0      90.5      90.5
       58        960       0   0.001  0.041   2868     4.757           7.6         7.6         0.0     107.6      22.6
       58       1064       0   0.001  0.043   2600     1.414          30.0         0.0       150.0      38.1      26.9
       58        966       0   0.001  0.066   4072     1.542          42.7         9.9       147.3     107.6      69.8
       58        981       0   0.001  0.140   8380     2.828          49.8         9.8       140.0     107.6      38.1
       58        988       0   0.001  0.064   4084     3.364          19.2         8.9       169.7     107.6      32.0
       58       1069       0   0.001  0.011    676     1.189          10.0         0.0       170.0      38.1      32.0
       58       1038       0   0.001  0.018   1076     1.000          20.0         0.0       160.0      76.1      76.1
       58       1057       0   0.001  0.028   1672     1.542          20.0        10.0       170.0      90.5      58.7
       58       1240       0   0.001  0.001     72     1.414           0.0         0.0         0.0      53.8      38.1
       58       1012       0   0.001  0.059   3496     2.594          25.5         4.5        30.0      45.3      17.4
       58       1115       0   0.001  0.034   2020     5.657           6.0         8.0         1.9     107.6      19.0
       58       1005       0   0.001  0.056   3320     2.181          29.6        10.0       160.4      90.5      41.5
       58       1051       0   0.001  0.032   1924     1.834          20.0        10.0       170.0      90.5      49.4
       58       1062       0   0.001  0.013    840     1.542          10.0        10.0         0.0      90.5      58.7
       58       1044       0   0.001  0.014    868     2.000           8.4        10.7        19.1      83.0      41.5
       58       1322       0   0.001  0.002    116     2.594           0.0        20.0        20.0      83.0      32.0
       58       1197       0   0.001  0.018   1076     1.414          16.2         6.2       170.0      41.5      29.3
       58       1024       0   0.001  0.010    576     1.189          10.0        10.0         0.0      90.5     107.6
       58       1058       0   0.001  0.026   1512     1.682          19.6         9.6       170.0     107.6      64.0
       58        964       0   0.001  0.071   4548     3.668          25.7         9.9       164.2     107.6      29.3
       58        963       0   0.001  0.038   2356     1.189          43.8         0.0       136.2      38.1      32.0
       58       1363       0   0.001  0.003    172     4.000           0.0        10.0        10.0      90.5      22.6
       58        965       0   0.001  0.031   2084     2.594          16.9         6.9       170.0     107.6      41.5
       58       1055       0   0.001  0.048   2904     2.181          32.6         7.4        40.0     107.6      49.4
       58       1352       0   0.001  0.016    920     2.000          10.9         0.0       169.1      41.5      20.7
       58       1119       0   0.001  0.002    136     1.682           1.2         8.8        10.0      58.7      34.9
       58        950       0   0.001  0.008    588     1.297          10.0         0.0       170.0      38.1      29.3
       58       1042       0   0.001  0.020   1192     1.682          21.7         1.7       160.0      41.5      69.8
       58       1054       0   0.001  0.024   1448     1.542          30.0        10.0       160.0      90.5      58.7
       58       1324       0   0.000  0.012    712     1.834          13.4         1.0       167.6      38.1      20.7
       58       1254       0   0.000  0.009    516     1.834          10.0         0.0       170.0      53.8      29.3
       58       1126       0   0.000  0.008    504     1.834          10.0        10.0        20.0      90.5      49.4
       58       1081       0   0.000  0.021   1248     2.378          20.2         9.8        30.0     107.6      45.3
       58       1094       0   0.000  0.012    728     1.414          20.0        20.0        40.0      83.0      58.7
       58       1251       0   0.000  0.010    604     2.181          10.8         0.0        10.8      41.5      19.0
       58       1230       0   0.000  0.019   1140     4.757           9.5        10.0         0.5      90.5      19.0
       58       1232       0   0.000  0.014    808     4.757           6.6        10.0         3.4      90.5      19.0
       58       1172       0   0.000  0.026   1552     3.084          22.3         7.7        30.0      49.4      16.0
       58       1070       0   0.000  0.063   3740     3.668          46.3        10.0       143.7     107.6      29.3
       58        987       0   0.000  0.033   2240     4.757          18.5         8.3       169.8     107.6      22.6
       58       1099       0   0.000  0.015    916     1.091          39.0         9.0       150.0      41.5      45.3
       58       1334       0   0.000  0.014    820     3.668          10.0        20.0        30.0      83.0      22.6
       58       1129       0   0.000  0.022   1288     2.181          28.9         1.1        30.0      45.3      20.7
       58       1336       0   0.000  0.020   1168     4.362          12.6        10.0        22.6      90.5      20.7
       58       1025       0   0.000  0.021   1348     1.834          34.2         4.2       150.0      98.7      53.8
       58       1074       0   0.000  0.016    924     1.189          40.0         0.0        40.0      38.1      45.3
       58       1209       0   0.000  0.012    700     1.834          20.0         0.0       160.0      58.7      32.0
       58        943       0   0.000  0.025   1732     2.378          35.0         5.0       150.0      98.7      41.5
       58       1185       0   0.000  0.019   1132     1.297          50.0         0.0       130.0      41.5      32.0
       58       1056       0   0.000  0.031   1896     5.187          20.0         8.3       168.3     107.6      20.7
       58       1267       0   0.000  0.016    960     1.414          40.0         0.0       140.0      41.5      29.3
       58       1016       0   0.000  0.021   1244     1.682          43.1         3.1       140.0      38.1      64.0
       58       1026       0   0.000  0.021   1288     1.414          54.5         4.5       130.0      38.1      53.8
       58       1096       0   0.000  0.029   1716     3.364          32.0         2.2        34.2      69.8      20.7
       58       1148       0   0.000  0.006    360     2.181          10.0         0.0        10.0      38.1      17.4
       58       1306       0   0.000  0.019   1124     1.834          40.0         0.0        40.0      41.5      22.6
       58       1259       0   0.000  0.008    508     3.084          10.0        10.0        20.0      90.5      29.3
       58       1270       0   0.000  0.014    860     1.414          40.0         0.0        40.0      38.1      26.9
       58       1281       0   0.000  0.006    376     2.378          10.0         0.0        10.0      53.8      22.6
       58       1256       0   0.000  0.017   1012     3.364          20.0        10.0       170.0      90.5      26.9
       58       1237       0   0.000  0.022   1312     4.362          20.0        10.0       170.0      98.7      22.6
       58       1131       0   0.000  0.021   1240     2.828          30.1        18.3       168.2      83.0      29.3
       58       1037       0   0.000  0.016    940     6.169          10.0        10.0         0.0     107.6      17.4
       58       1075       0   0.000  0.040   2360     2.828          59.8         9.8       130.0     107.6      38.1
       58       1085       0   0.000  0.021   1272     2.000          47.9         7.9       140.0     107.6      53.8
       58       1087       0   0.000  0.014    816     1.542          40.0        20.0       160.0      83.0      53.8
       58       1284       0   0.000  0.016    932     4.362          16.1        10.0        26.1     107.6      24.7
       58       1104       0   0.000  0.008    484     1.682          22.2         2.2       160.0      90.5      53.8
       58       1192       0   0.000  0.021   1228     4.757          20.2         9.8        30.0     107.6      22.6
       58       1106       0   0.000  0.015    872     1.297          60.0        10.0       130.0      53.8      41.5
       58       1076       0   0.000  0.013    788     1.834          40.0        20.0       160.0      83.0      45.3
       58       1369       0   0.000  0.014    800     3.668          20.0        10.0       170.0      90.5      24.7
       58       1146       0   0.000  0.012    700     6.169          10.0        10.0         0.0     107.6      17.4
