image_index,wavelength_km,pt1,pt2,pt3,pt4,pt5,pt6,pt7
0,21.357437666720546,-0.504628016938248,0.2889878542179898,0.7299950438959932,1.0,0.7270974126132437,0.2605791346680908,-0.5023472641782918
1,21.357437666720546,-0.41097229471508756,0.4296097711719824,0.8089861388524313,0.9945960695347187,0.6457430272435549,0.15512456156227095,-0.5850260340208644
2,21.357437666720546,-0.3040685222177001,0.5406454642677858,0.8669625308500524,0.9695945671983306,0.5609477618457321,0.0651488652460952,-0.6456463007239087
3,21.357437666720546,-0.2800575217927733,0.574078149355369,0.8880158118784178,0.9560413762222193,0.5105050653292211,-0.004313615246996139,-0.6994283435002304
