remap,source_csv,roi,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
remap83,C:\Users\domin\juwavelet\New Phase Speed Comparision Notebooks\AWE\10369\remap83\awe_radiance_200km_box_interpolated_frames_cropped\overlays_crests_phase\phase_speed_tables\overall_phase_speed_summary.csv,ROI_74,1.1020833333333333,13.36479383980308,1.8318304091631836,167.1687403126239,5.577920620066588,1,-34.42857142857144,37.19473874818933,5.098054958161427,2.290731876297448
remap84,C:\Users\domin\juwavelet\New Phase Speed Comparision Notebooks\AWE\10369\remap84\awe_radiance_200km_box_interpolated_frames_cropped\overlays_crests_phase\phase_speed_tables\overall_phase_speed_summary.csv,ROI_74,0.5520833333333333,13.368521759945262,1.8230516542366868,167.1185217460066,5.566485751334156,1,-34.49999999999998,18.637722361034797,2.5416071568430234,2.4079690429746465
remap85,C:\Users\domin\juwavelet\New Phase Speed Comparision Notebooks\AWE\10369\remap85\awe_radiance_200km_box_interpolated_frames_cropped\overlays_crests_phase\phase_speed_tables\overall_phase_speed_summary.csv,ROI_74,0.1208333333333333,13.348604006309245,1.8325473700120696,167.126121678532,5.5766046823972735,1,-32.67857142857142,4.07312201370968,0.5591737555802822,2.27415406736223
remap86,C:\Users\domin\juwavelet\New Phase Speed Comparision Notebooks\AWE\10369\remap86\awe_radiance_200km_box_interpolated_frames_cropped\overlays_crests_phase\phase_speed_tables\overall_phase_speed_summary.csv,ROI_74,0.3083333333333333,13.341845568266868,1.8295026702715984,167.08747703811332,5.5759150385544025,-1,32.57142857142858,-10.388221507278494,1.4244865067350407,2.038794410076488
remap87,C:\Users\domin\juwavelet\New Phase Speed Comparision Notebooks\AWE\10369\remap87\awe_radiance_200km_box_interpolated_frames_cropped\overlays_crests_phase\phase_speed_tables\overall_phase_speed_summary.csv,ROI_74,0.7708333333333333,13.325941142044549,1.826227803425168,167.0374822459076,5.5677536445751405,-1,33.71428571428572,-25.939595026075764,3.5548415786369536,2.1588392654203776
