roi,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_41,0.08958333333333332,11.198214508649615,1.9755168260760319,84.19163249582085,13.22532792486722,-1,6.410714285714291,-2.533266118854868,0.4469024806464086,0.7270596735778634
