roi,target_lat,target_lon,target_angle_deg,target_wavelength_km,closest_frame,closest_distance_km,t_start,t_end,n_frames_used,n_points,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,sse_min,csv_path,scout_roi_label,scout_roi_name,scout_frame,scout_peak_x,scout_peak_y,scout_roi_width,scout_roi_height,scout_peak_dx_from_center_px,scout_peak_dy_from_center_px,scout_wavelength_km,scout_angle_deg,smart_roi_label,smart_roi_threshold_px,out_dir
ROI_22,50.11892318725586,-86.29019165039062,89.9613037109375,24.0,515,63.102882245155946,503,527,25,7,0.1395833333333333,20.66901098486692,3.133330182196398,91.46517530295354,7.623625329899746,-1,36.55357142857142,-7.285478409017694,1.104446139557863,0.0444406001516206,AWE\01770\remap85_from_l7a\slice_003\cluster_003_global_00006\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_80x80\crest_relative_amplitude_evolution.csv,22,ROI_22_80x80,AWE\01770\remap85_from_l7a\slice_003\cluster_003_global_00006\awe_radiance_pre_interpolation_frames\awe_preinterp_0503.png,41,52,80,80,1.0,12.0,20.434604975906506,91.60468917665027,22,25.0,AWE\01770\remap85_from_l7a\slice_003\cluster_003_global_00006
