image_index,pt1,pt2,pt3,pt4,pt5,pt6,pt7
0,-0.25054888332074865,0.3100578327440031,0.8414771348969896,1.0,0.8568231522142984,0.40026049821543763,-0.14990361319160395
1,-0.11812742712141866,0.4000523703736394,0.8604429635882564,0.9866724527310629,0.8537520722296046,0.4539806221661453,-0.05685487965935376
2,-0.29140975155361026,0.26981562402867754,0.7778363452839874,0.9703616545075013,0.8482600386105952,0.4231202823894338,-0.10285502002769442
3,-0.31337848354567865,0.24551480171466777,0.7851663745638635,0.9823945951431821,0.8749899128470671,0.46778546198224813,-0.06680482729696902
4,-0.33348089696155936,0.20207850540094996,0.748000346385568,0.9589907958917858,0.8681628753151427,0.4670731260976104,-0.06924265581287015
5,-0.33554068768067846,0.22154467563874825,0.7710031300029632,0.9735246637484822,0.859418153298172,0.4263331211560939,-0.11944263081953321
6,-0.42005972612354403,0.10999036785655303,0.6967909741069294,0.9292980326412799,0.861511150397265,0.470989624205012,-0.06325671795776922
7,-0.32896898344611014,0.19847927531581466,0.7483675845228879,0.9553180591772572,0.8672634953386871,0.47042683852739287,-0.05602866409158891
8,-0.13625338696351108,0.36955701036261757,0.8281231926521686,0.9342598623764375,0.7562561528943967,0.2996299448536295,-0.23342625916665827
9,-0.22454261330271963,0.3232655242308087,0.8213790682368767,0.9970605458978854,0.8679382232252395,0.43083130674320036,-0.10989990067423205
10,-0.29818194914308194,0.2360341648058646,0.7765272512577859,0.9500899312360156,0.8319090893895984,0.4197112627196786,-0.10826472963933442
11,-0.2542990611003375,0.3018522811775384,0.8279440520040313,0.9800803163446838,0.8212630210788467,0.355903547024242,-0.20638725962027993
12,-0.15190539556137506,0.41455825317981,0.886144472671766,0.9633311652472913,0.7238643877498061,0.20177647354895267,-0.35347342207537014
13,-0.3187116930789696,0.24977537595423271,0.791757101523249,0.9893018249688981,0.8611928985297235,0.41704854416438986,-0.14599253075894025
14,-0.35048603189728456,0.19143158507016889,0.7292859318751712,0.951496249211613,0.8721266190111108,0.4894605942955168,-0.024118316939059636
15,-0.3307827202983643,0.2299418311329875,0.7946047588034562,0.9872322910571925,0.8645097512751778,0.41414435104584246,-0.150004879947225
16,-0.18197077313565913,0.389515096895523,0.8841449182532162,0.9795542763089793,0.7695951190432972,0.2779919021729049,-0.2813764835464464
17,-0.2543637934629618,0.3103002707911604,0.8133228881137804,0.9648145699906969,0.7907442189807574,0.3185262491089471,-0.23904163388952315
18,-0.3013071525812858,0.2403546280896378,0.7882516862704507,0.9706202530571004,0.8498857262365378,0.41368019799316524,-0.13993819754740933
19,-0.43941485178566597,0.1035738765183094,0.683872495421534,0.9532741010945853,0.9064633138917828,0.5237441512136687,-0.02086290013198988
20,-0.3348369459423395,0.23229311520039997,0.7937712726362736,0.9794962688480586,0.8542474843744734,0.41478218547454127,-0.14196494919128777
21,-0.4595572485881817,0.11843672984127229,0.7558810183400049,0.9850932856816306,0.8853521033852676,0.4407294163241662,-0.13559415653485962
22,-0.2551353037701932,0.3025683723826067,0.8412946835515367,0.9927756673311405,0.8395329385656021,0.3668333846719436,-0.1925514600164
