distance_km,best_shift_minutes,maximum_correlation
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.999939657021127415e-01
2.000000000000000000e+00,0.000000000000000000e+00,9.999773499083587369e-01
3.000000000000000000e+00,0.000000000000000000e+00,9.999477272174497333e-01
4.000000000000000000e+00,0.000000000000000000e+00,9.999001564126172026e-01
5.000000000000000000e+00,0.000000000000000000e+00,9.998317888478097659e-01
6.000000000000000000e+00,0.000000000000000000e+00,9.997532250634383333e-01
7.000000000000000000e+00,0.000000000000000000e+00,9.996970727907621423e-01
8.000000000000000000e+00,0.000000000000000000e+00,9.996833865837697619e-01
9.000000000000000000e+00,0.000000000000000000e+00,9.996839625155505837e-01
1.000000000000000000e+01,0.000000000000000000e+00,9.996576991144772162e-01
1.100000000000000000e+01,0.000000000000000000e+00,9.995937295911471177e-01
1.200000000000000000e+01,2.000000000000000000e+00,9.996014809409690116e-01
1.300000000000000000e+01,2.000000000000000000e+00,9.995938259821116612e-01
1.400000000000000000e+01,2.000000000000000000e+00,9.995774809829645058e-01
1.500000000000000000e+01,2.000000000000000000e+00,9.995586223454764330e-01
1.600000000000000000e+01,2.000000000000000000e+00,9.995357093284965577e-01
1.700000000000000000e+01,2.000000000000000000e+00,9.995049394871106108e-01
1.800000000000000000e+01,2.000000000000000000e+00,9.994675207724245114e-01
1.900000000000000000e+01,2.000000000000000000e+00,9.994300399318527539e-01
2.000000000000000000e+01,2.000000000000000000e+00,9.993969037007690570e-01
2.100000000000000000e+01,2.000000000000000000e+00,9.993641074074561814e-01
2.200000000000000000e+01,2.000000000000000000e+00,9.993214431020874811e-01
2.300000000000000000e+01,2.000000000000000000e+00,9.992605551703507283e-01
2.400000000000000000e+01,2.000000000000000000e+00,9.991825822088765685e-01
2.500000000000000000e+01,2.000000000000000000e+00,9.990966187253067510e-01
2.600000000000000000e+01,2.000000000000000000e+00,9.990067333157577334e-01
2.700000000000000000e+01,2.000000000000000000e+00,9.989051056871431911e-01
2.800000000000000000e+01,2.000000000000000000e+00,9.987848894464745886e-01
2.900000000000000000e+01,2.000000000000000000e+00,9.986574815469688726e-01
3.000000000000000000e+01,4.000000000000000000e+00,9.985520648762366003e-01
3.100000000000000000e+01,4.000000000000000000e+00,9.985015065669956558e-01
3.200000000000000000e+01,4.000000000000000000e+00,9.985074467247752050e-01
3.300000000000000000e+01,4.000000000000000000e+00,9.985606493455772004e-01
3.400000000000000000e+01,4.000000000000000000e+00,9.986293501482078616e-01
