Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   3.271570e+03    33.23%
   2    3   8.915139e+02     9.06%
   3    2   8.701250e+02     8.84%
   4    5   6.769038e+02     6.88%
   5    8   6.174319e+02     6.27%
   6   14   4.709276e+02     4.78%
   7   22   3.984109e+02     4.05%
   8    7   3.168103e+02     3.22%
   9    1   2.950837e+02     3.00%
  10    4   2.637572e+02     2.68%
  11    9   2.277572e+02     2.31%
  12    6   2.057093e+02     2.09%
  13   20   1.998379e+02     2.03%
  14   26   1.682267e+02     1.71%
  15   23   1.382573e+02     1.40%
  16   17   1.323408e+02     1.34%
  17   10   1.168979e+02     1.19%
  18   21   1.072448e+02     1.09%
  19   19   1.043632e+02     1.06%
  20   25   8.861936e+01     0.90%
  21   12   6.782315e+01     0.69%
  22   24   6.161572e+01     0.63%
  23   16   4.131278e+01     0.42%
  24   11   3.451801e+01     0.35%
  25   13   3.139808e+01     0.32%
  26   15   2.669211e+01     0.27%
  27   18   1.953235e+01     0.20%
