roi,window_index,start_row,end_row,start_frame,end_frame,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_74,0,0,29,0.0,29.0,1.0395833333333333,13.115537218321526,1.901381005526137,167.20266680934517,5.56052440253661,1,-34.714285714285694,34.43104520171739,4.991525261771583,0.6553629409080401
ROI_74,1,5,34,5.0,34.0,0.8958333333333333,13.123682518701294,1.903554494402209,167.16709310328318,5.5575435983189365,1,-35.07142857142857,29.688465293779227,4.306231232075703,0.5390822713652105
ROI_74,2,10,39,10.0,39.0,0.5333333333333332,13.181283318117798,1.8906273681427304,167.15829754989736,5.564095574652316,1,-35.21428571428571,17.75257012541117,2.546299485714114,0.4797370360638571
ROI_74,3,15,44,15.0,44.0,0.3645833333333333,13.279389810391116,1.8611152800679125,167.15022776540778,5.57524728588178,1,-34.464285714285715,12.225869196224984,1.7134636679918172,0.39915465905649744
ROI_74,4,20,49,20.0,49.0,0.3020833333333333,13.414967931944316,1.8096338504325784,167.1151792185557,5.576318370396185,1,-44.642857142857146,10.233429872327049,1.3804551152815858,0.37717240048672224
ROI_74,5,25,54,25.0,54.0,0.24583333333333335,13.562275709569146,1.7318727828255458,167.043184205586,5.5672347618386135,1,-44.446428571428584,8.419342033507782,1.0751314624022221,0.45068210721398566
