Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   4.015808e+04    61.68%
   2    1   8.721518e+03    13.39%
   3    2   4.112824e+03     6.32%
   4    3   2.306273e+03     3.54%
   5    4   1.764758e+03     2.71%
   6    6   1.333828e+03     2.05%
   7    8   1.115947e+03     1.71%
   8    5   1.114369e+03     1.71%
   9    7   8.603127e+02     1.32%
  10   10   6.665324e+02     1.02%
  11   11   3.959242e+02     0.61%
  12   14   3.865905e+02     0.59%
  13   17   3.468971e+02     0.53%
  14   16   2.938418e+02     0.45%
  15   24   2.598607e+02     0.40%
  16   26   2.290153e+02     0.35%
  17   25   1.971838e+02     0.30%
  18   18   1.928932e+02     0.30%
  19   13   1.922238e+02     0.30%
  20   12   1.302700e+02     0.20%
  21    9   1.225238e+02     0.19%
  22   15   1.067479e+02     0.16%
  23   21   3.473813e+01     0.05%
  24   19   2.140376e+01     0.03%
  25   23   1.809370e+01     0.03%
  26   20   1.581935e+01     0.02%
  27   22   1.310431e+01     0.02%
