Cluster power ranking (clustered only)
rank  kcl      P_abs           P_pct
   1    1   1.888197e+05    42.40%
   2    0   1.357727e+05    30.49%
   3    4   3.166752e+04     7.11%
   4    9   7.082190e+03     1.59%
   5    2   5.869691e+03     1.32%
   6    8   5.402097e+03     1.21%
   7   10   5.087048e+03     1.14%
   8    3   4.415417e+03     0.99%
   9   14   4.245708e+03     0.95%
  10    5   3.668744e+03     0.82%
  11    6   3.521638e+03     0.79%
  12   12   2.954389e+03     0.66%
  13   32   2.769420e+03     0.62%
  14    7   2.503381e+03     0.56%
  15   28   2.488749e+03     0.56%
  16   77   2.115315e+03     0.47%
  17  117   1.934480e+03     0.43%
  18   38   1.926884e+03     0.43%
  19   18   1.340156e+03     0.30%
  20   91   1.040504e+03     0.23%
  21   50   9.907075e+02     0.22%
  22   36   9.128683e+02     0.20%
  23   13   9.082012e+02     0.20%
  24   61   8.615984e+02     0.19%
  25  102   8.499884e+02     0.19%
  26   24   7.950747e+02     0.18%
  27   43   7.813209e+02     0.18%
  28  112   7.744439e+02     0.17%
  29   72   7.706139e+02     0.17%
  30   17   7.307861e+02     0.16%
  31  140   6.714706e+02     0.15%
  32   30   6.683277e+02     0.15%
  33   60   6.537041e+02     0.15%
  34   26   6.245819e+02     0.14%
  35   46   6.079767e+02     0.14%
  36  145   5.885476e+02     0.13%
  37  107   5.440331e+02     0.12%
  38  104   5.416913e+02     0.12%
  39   35   5.405527e+02     0.12%
  40   55   4.950625e+02     0.11%
  41   62   4.336811e+02     0.10%
  42  147   4.050647e+02     0.09%
  43   40   3.865885e+02     0.09%
  44  142   3.863770e+02     0.09%
  45   84   3.649655e+02     0.08%
  46  199   3.639849e+02     0.08%
  47   66   3.551063e+02     0.08%
  48  144   3.517965e+02     0.08%
  49   45   3.506044e+02     0.08%
  50   54   3.265914e+02     0.07%
  51  150   3.090798e+02     0.07%
  52  190   3.023271e+02     0.07%
  53   15   2.948937e+02     0.07%
  54  131   2.940513e+02     0.07%
  55   16   2.731438e+02     0.06%
  56   89   2.685897e+02     0.06%
  57   76   2.648425e+02     0.06%
  58   21   2.490606e+02     0.06%
  59   52   2.417311e+02     0.05%
  60  182   2.171189e+02     0.05%
  61   25   2.139908e+02     0.05%
  62  186   2.096492e+02     0.05%
  63  132   2.004845e+02     0.05%
  64  161   1.985994e+02     0.04%
  65   34   1.906409e+02     0.04%
  66   82   1.879462e+02     0.04%
  67  188   1.870387e+02     0.04%
  68   29   1.772733e+02     0.04%
  69   22   1.754090e+02     0.04%
  70   59   1.743618e+02     0.04%
  71   65   1.729161e+02     0.04%
  72  125   1.709298e+02     0.04%
