Cluster power ranking (clustered only)

name = base
MIN_AMP = 1.25
THR = 0.6
WHITE_NOISE_THRESHOLD = 0.1
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    1   3.379631e+05    59.96%
   2    4   8.926450e+04    15.84%
   3    0   4.158380e+04     7.38%
   4    3   2.708451e+04     4.80%
   5    5   1.280641e+04     2.27%
   6    7   1.174882e+04     2.08%
   7   11   1.153670e+04     2.05%
   8    2   1.046565e+04     1.86%
   9   18   4.528675e+03     0.80%
  10   15   4.182619e+03     0.74%
  11    8   2.227161e+03     0.40%
  12    9   1.850032e+03     0.33%
  13    6   1.756817e+03     0.31%
  14   10   1.573697e+03     0.28%
  15   12   1.401339e+03     0.25%
  16   17   1.067728e+03     0.19%
  17   14   9.257367e+02     0.16%
  18   16   8.695353e+02     0.15%
  19   13   8.531758e+02     0.15%
