Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   1.137622e+04    33.79%
   2    2   5.041234e+03    14.97%
   3    1   3.122835e+03     9.28%
   4    4   1.549939e+03     4.60%
   5    3   1.205507e+03     3.58%
   6    9   1.046692e+03     3.11%
   7   12   7.403375e+02     2.20%
   8   13   5.828483e+02     1.73%
   9   10   5.298211e+02     1.57%
  10   29   5.105958e+02     1.52%
  11    7   4.684179e+02     1.39%
  12   14   3.998800e+02     1.19%
  13   24   3.838882e+02     1.14%
  14   23   3.433543e+02     1.02%
  15   30   3.399101e+02     1.01%
  16   28   2.981194e+02     0.89%
  17    5   2.870959e+02     0.85%
  18   19   2.858890e+02     0.85%
  19   27   2.657457e+02     0.79%
  20   38   2.413964e+02     0.72%
  21   37   2.385760e+02     0.71%
  22   32   2.342003e+02     0.70%
  23   48   2.308585e+02     0.69%
  24   11   2.301373e+02     0.68%
  25    8   2.160166e+02     0.64%
  26   20   1.946587e+02     0.58%
  27   15   1.751084e+02     0.52%
  28    6   1.629201e+02     0.48%
  29   21   1.485935e+02     0.44%
  30   22   1.462016e+02     0.43%
  31   25   1.448304e+02     0.43%
  32   47   1.408246e+02     0.42%
  33   17   1.351289e+02     0.40%
  34   39   1.323960e+02     0.39%
  35   62   1.236412e+02     0.37%
  36   26   1.210963e+02     0.36%
  37   49   1.180931e+02     0.35%
  38   16   1.135744e+02     0.34%
  39   51   1.117478e+02     0.33%
  40   53   1.090595e+02     0.32%
  41   36   9.884931e+01     0.29%
  42   34   9.777861e+01     0.29%
  43   40   9.630697e+01     0.29%
  44   33   9.383927e+01     0.28%
  45   41   9.043262e+01     0.27%
  46   31   8.923327e+01     0.27%
  47   65   8.346379e+01     0.25%
  48   67   8.068136e+01     0.24%
  49   46   7.387326e+01     0.22%
  50   52   7.371751e+01     0.22%
  51   42   7.023338e+01     0.21%
  52   55   6.634780e+01     0.20%
  53   57   6.278297e+01     0.19%
  54   35   5.369820e+01     0.16%
  55   18   4.247552e+01     0.13%
  56   68   3.008766e+01     0.09%
  57   43   2.801019e+01     0.08%
  58   59   2.224763e+01     0.07%
  59   61   1.838207e+01     0.05%
  60   50   1.806950e+01     0.05%
  61   56   1.764436e+01     0.05%
  62   72   1.602174e+01     0.05%
  63   71   1.550574e+01     0.05%
  64   63   1.310700e+01     0.04%
  65   58   1.298923e+01     0.04%
  66   45   1.294325e+01     0.04%
  67   44   1.233987e+01     0.04%
  68   64   8.967851e+00     0.03%
  69   54   7.261788e+00     0.02%
  70   70   4.351370e+00     0.01%
  71   69   4.037414e+00     0.01%
  72   66   3.133931e+00     0.01%
  73   60   2.192332e-01     0.00%
