distance_km,best_shift_minutes,maximum_correlation
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.999947436989533589e-01
2.000000000000000000e+00,0.000000000000000000e+00,9.999773869861277031e-01
3.000000000000000000e+00,0.000000000000000000e+00,9.999510798377341247e-01
4.000000000000000000e+00,0.000000000000000000e+00,9.999242441604889731e-01
5.000000000000000000e+00,0.000000000000000000e+00,9.999010662991389964e-01
6.000000000000000000e+00,0.000000000000000000e+00,9.998799236272797319e-01
7.000000000000000000e+00,0.000000000000000000e+00,9.998618637097327344e-01
8.000000000000000000e+00,0.000000000000000000e+00,9.998533153878761404e-01
9.000000000000000000e+00,0.000000000000000000e+00,9.998573797755487824e-01
1.000000000000000000e+01,0.000000000000000000e+00,9.998680009614151487e-01
1.100000000000000000e+01,0.000000000000000000e+00,9.998760491882011658e-01
1.200000000000000000e+01,0.000000000000000000e+00,9.998763339648299997e-01
1.300000000000000000e+01,0.000000000000000000e+00,9.998682859072055562e-01
1.400000000000000000e+01,0.000000000000000000e+00,9.998555259108815596e-01
1.500000000000000000e+01,0.000000000000000000e+00,9.998441180682401397e-01
1.600000000000000000e+01,0.000000000000000000e+00,9.998369929568065029e-01
1.700000000000000000e+01,0.000000000000000000e+00,9.998312831401556799e-01
1.800000000000000000e+01,0.000000000000000000e+00,9.998234368289151686e-01
1.900000000000000000e+01,0.000000000000000000e+00,9.998133737799749232e-01
2.000000000000000000e+01,0.000000000000000000e+00,9.998017558061822463e-01
2.100000000000000000e+01,0.000000000000000000e+00,9.997879747854824251e-01
2.200000000000000000e+01,0.000000000000000000e+00,9.997715853265854991e-01
2.300000000000000000e+01,0.000000000000000000e+00,9.997521877605081153e-01
2.400000000000000000e+01,0.000000000000000000e+00,9.997289622274398990e-01
2.500000000000000000e+01,0.000000000000000000e+00,9.997030449510984074e-01
2.600000000000000000e+01,0.000000000000000000e+00,9.996788149285937841e-01
2.700000000000000000e+01,0.000000000000000000e+00,9.996597068027262001e-01
2.800000000000000000e+01,0.000000000000000000e+00,9.996443042347624708e-01
2.900000000000000000e+01,0.000000000000000000e+00,9.996298782534246419e-01
3.000000000000000000e+01,0.000000000000000000e+00,9.996168739120151470e-01
3.100000000000000000e+01,0.000000000000000000e+00,9.996063917236355234e-01
3.200000000000000000e+01,0.000000000000000000e+00,9.995959264720729598e-01
3.300000000000000000e+01,0.000000000000000000e+00,9.995798666770360219e-01
3.400000000000000000e+01,0.000000000000000000e+00,9.995525126231600277e-01
3.500000000000000000e+01,0.000000000000000000e+00,9.995111391098960851e-01
3.600000000000000000e+01,0.000000000000000000e+00,9.994613100832469010e-01
3.700000000000000000e+01,0.000000000000000000e+00,9.994183257642023088e-01
3.800000000000000000e+01,0.000000000000000000e+00,9.993962471920299073e-01
3.900000000000000000e+01,0.000000000000000000e+00,9.993961071228619764e-01
4.000000000000000000e+01,0.000000000000000000e+00,9.994075597394327382e-01
4.100000000000000000e+01,0.000000000000000000e+00,9.994172810899348836e-01
4.200000000000000000e+01,0.000000000000000000e+00,9.994136445757016984e-01
4.300000000000000000e+01,0.000000000000000000e+00,9.993893812609215832e-01
4.400000000000000000e+01,0.000000000000000000e+00,9.993442413927922097e-01
4.500000000000000000e+01,0.000000000000000000e+00,9.992829314030101662e-01
4.600000000000000000e+01,0.000000000000000000e+00,9.992085905177687799e-01
4.700000000000000000e+01,0.000000000000000000e+00,9.991197250462026114e-01
4.800000000000000000e+01,0.000000000000000000e+00,9.990149109294371721e-01
4.900000000000000000e+01,0.000000000000000000e+00,9.988987810415809188e-01
5.000000000000000000e+01,0.000000000000000000e+00,9.987810292995777939e-01
5.100000000000000000e+01,0.000000000000000000e+00,9.986719367315568530e-01
5.200000000000000000e+01,0.000000000000000000e+00,9.985810368848505592e-01
5.300000000000000000e+01,0.000000000000000000e+00,9.985160017903493834e-01
5.400000000000000000e+01,0.000000000000000000e+00,9.984783781915762546e-01
5.500000000000000000e+01,0.000000000000000000e+00,9.984623106785932567e-01
5.600000000000000000e+01,0.000000000000000000e+00,9.984603188200174007e-01
5.700000000000000000e+01,-2.000000000000000000e+00,9.985045460754297109e-01
5.800000000000000000e+01,-2.000000000000000000e+00,9.985407893016567948e-01
5.900000000000000000e+01,-2.000000000000000000e+00,9.985443364718059600e-01
6.000000000000000000e+01,-2.000000000000000000e+00,9.985009671605533654e-01
6.100000000000000000e+01,0.000000000000000000e+00,9.984214993572512187e-01
6.200000000000000000e+01,0.000000000000000000e+00,9.983572015807631317e-01
6.300000000000000000e+01,0.000000000000000000e+00,9.982959352699871669e-01
6.400000000000000000e+01,0.000000000000000000e+00,9.982517177981352630e-01
6.500000000000000000e+01,0.000000000000000000e+00,9.982241294130601572e-01
6.600000000000000000e+01,0.000000000000000000e+00,9.982061467852592074e-01
6.700000000000000000e+01,0.000000000000000000e+00,9.981912912329259369e-01
6.800000000000000000e+01,0.000000000000000000e+00,9.981710758451831644e-01
6.900000000000000000e+01,0.000000000000000000e+00,9.981313064353640740e-01
7.000000000000000000e+01,0.000000000000000000e+00,9.980582138194400432e-01
7.100000000000000000e+01,0.000000000000000000e+00,9.979474937565241399e-01
7.200000000000000000e+01,0.000000000000000000e+00,9.978061397143508371e-01
7.300000000000000000e+01,0.000000000000000000e+00,9.976509669246940160e-01
7.400000000000000000e+01,0.000000000000000000e+00,9.975054123221455127e-01
7.500000000000000000e+01,0.000000000000000000e+00,9.973878591902201052e-01
7.600000000000000000e+01,0.000000000000000000e+00,9.972979814370550589e-01
7.700000000000000000e+01,0.000000000000000000e+00,9.972195354707034110e-01
