cluster_a  cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
        0         54       0   0.130  0.340  12816     1.297           1.0        96.8        97.8      20.7      26.9
        0         57       1   0.047  0.246   5120     1.000           4.2        95.0        99.2      19.0      19.0
        0         56       1   0.043  0.344   6400     1.000           7.1        96.4        89.3      19.0      19.0
        0        110       0   0.035  0.101   1808     1.682           0.7       100.7       100.0      20.7      34.9
        0         90       0   0.035  0.114   2060     1.297           1.5        99.0       100.6      20.7      26.9
        0         77       0   0.014  0.031    548     1.414           0.6        90.6        90.0      19.0      26.9
        0         58       0   0.012  0.212  15348     3.668           3.7        95.6        91.9      19.0      69.8
        0         55       0   0.011  0.274   8724     1.297          18.6        96.7       115.3      20.7      26.9
        0        181       1   0.011  0.062   1024     1.091           4.4        97.8        93.4      20.7      19.0
        0         68       0   0.009  0.240   5052     1.834          13.8        96.1        82.3      20.7      38.1
        0        158       0   0.008  0.094   1632     2.828           3.0        93.0        90.0      16.0      45.3
        0         79       0   0.006  0.076   1276     1.297           8.6        97.4        88.8      20.7      16.0
        0         65       0   0.006  0.349   7068     2.828          20.9        97.4        76.5      20.7      58.7
        0        100       0   0.005  0.124   2552     2.378           8.9        93.2        84.2      17.4      41.5
        0         75       1   0.004  0.065   1136     1.189          11.4        98.6       110.0      20.7      24.7
        0         70       0   0.004  0.117   2108     1.000          27.6        99.6       127.2      20.7      20.7
        0        165       0   0.004  0.015    248     1.241           2.2       100.0       102.2      20.7      16.7
        0         95       0   0.003  0.086   2092     2.000          12.7        97.3       110.0      20.7      41.5
        0        160       0   0.003  0.040    676     1.682           7.0        93.0       100.0      16.0      26.9
        0        109       0   0.003  0.151   2540     1.834          27.3        97.1        69.8      20.7      38.1
        0         96       0   0.003  0.053    880     1.091          16.3        95.4        79.1      19.0      17.4
        0         74       0   0.003  0.029    492     1.000          10.0       100.0       110.0      20.7      20.7
        0         98       0   0.003  0.241   6044     5.657          15.1        93.7        78.6      19.0     107.6
        0         89       0   0.003  0.103   1764     1.414          27.0        97.0        70.0      19.0      26.9
        0        127       0   0.002  0.054   1136     4.000           4.6        97.9       102.5      19.0      76.1
        0        188       0   0.002  0.040    676     1.091          14.3        94.3        80.0      19.0      20.7
        0        171       0   0.002  0.038    632     1.682           8.5        98.5        90.0      16.0      26.9
        0        189       0   0.002  0.030    512     1.414           8.4        98.4        90.0      20.7      29.3
        0        136       0   0.002  0.053    888     1.000          22.8        95.4        72.6      19.0      19.0
        0        138       0   0.002  0.063   1264     2.828           9.0        87.8        78.8      17.4      49.4
        0        105       0   0.002  0.066   1104     1.091          28.3        98.2        69.9      20.7      22.6
        0        106       0   0.002  0.137   3288     2.181          30.4        89.6       120.0      19.0      41.5
        0        174       0   0.002  0.050    844     1.091          22.0       100.0       122.0      20.7      19.0
        0         80       0   0.002  0.035    632     1.542          11.1        91.1        80.0      19.0      29.3
        0        170       0   0.002  0.058    960     2.181          13.2        93.2        80.0      19.0      41.5
        0         69       0   0.002  0.036    608     1.091          17.3        92.7       110.0      17.4      16.0
        0        132       0   0.002  0.010    248     5.657           0.0       100.0       100.0      17.4      98.7
        0        128       0   0.002  0.053    912     1.297          24.8        94.8        70.0      19.0      24.7
        0        145       0   0.002  0.029    484     1.189          15.3        95.3        80.0      20.7      17.4
        0        140       0   0.001  0.039    656     1.000          27.1        97.1        70.0      20.7      20.7
        0        167       0   0.001  0.087   1460     1.682          36.1        96.1        60.0      19.0      32.0
        0        118       0   0.001  0.034    628     1.834          12.7        97.3       110.0      19.0      34.9
        0        149       0   0.001  0.230   4484     3.084          57.4        94.4       151.8      19.0      58.7
        0        137       0   0.001  0.061   1016     1.542          32.6        97.4       130.0      20.7      32.0
        0         71       0   0.001  0.015    256     1.297          10.0       100.0       110.0      20.7      16.0
        0         78       0   0.001  0.036    952     2.594          12.3        92.3        80.0      19.0      49.4
        0        178       0   0.001  0.102   1752     5.187          17.6        87.6        70.0      17.4      90.5
        0         99       0   0.001  0.020    336     1.189          15.4        94.6       110.0      19.0      16.0
        0        173       0   0.001  0.124   2104     4.362          27.9        97.9        70.0      20.7      90.5
        0         66       0   0.001  0.145   6764     3.364          42.9        93.5       136.4      19.0      64.0
        0        192       0   0.001  0.027    460     5.657           4.4        94.4        90.0      19.0     107.6
        0        155       0   0.001  0.255   4700     5.657          51.4        98.6       150.0      20.7     117.4
        0        168       0   0.001  0.091   1820     2.594          43.6        96.4       140.0      20.7      53.8
        0        122       0   0.001  0.039    656     1.189          41.2        92.7       133.9      19.0      16.0
        0         88       0   0.001  0.011    456     5.187           1.9        98.1       100.0      17.4      90.5
        0        162       0   0.001  0.014    232     1.682          12.1       107.9       120.0      16.0      26.9
        0        200       0   0.001  0.007    112     1.000          10.0       100.0       110.0      19.0      19.0
        0        101       0   0.001  0.031    628     1.542          34.1        73.7       107.8      19.0      29.3
        0        152       0   0.001  0.078   1524     2.378          61.5        98.5       160.0      19.0      45.3
        0        198       0   0.000  0.051    924     3.084          51.8        78.2       130.0      19.0      58.7
        0        153       0   0.000  0.009    156     1.414          23.7       107.5       131.3      17.4      24.7
        0        129       0   0.000  0.024    552     5.657          17.0        93.0       110.0      17.4      98.7
        0        143       0   0.000  0.015    308     3.084          20.9        80.9        60.0      17.4      53.8
        0        116       0   0.000  0.041    904     5.187          44.8        75.2       120.0      19.0      98.7
        0         60       0   0.000  0.007    176     1.414          42.5        79.5       122.0      17.4      24.7
        0        103       0   0.000  0.012    420     5.187          30.0        90.0       120.0      19.0      98.7
        0        190       0   0.000  0.002     28     1.091          20.0        80.0       100.0      17.4      16.0
