shift_minutes,correlation
-2.000000000000000000e+02,9.177901994457582369e-01
-1.980000000000000000e+02,9.147872946897367408e-01
-1.960000000000000000e+02,9.111244516516283642e-01
-1.940000000000000000e+02,9.071220576768868060e-01
-1.920000000000000000e+02,9.032788607498087874e-01
-1.900000000000000000e+02,9.000667615773423336e-01
-1.880000000000000000e+02,8.977395919422107573e-01
-1.860000000000000000e+02,8.962652855235175853e-01
-1.840000000000000000e+02,8.954986355938150400e-01
-1.820000000000000000e+02,8.954285264395458466e-01
-1.800000000000000000e+02,8.961629552858062508e-01
-1.780000000000000000e+02,8.977290082286562001e-01
-1.760000000000000000e+02,8.999631423440390687e-01
-1.740000000000000000e+02,9.026097755722979343e-01
-1.720000000000000000e+02,9.055105781101612239e-01
-1.700000000000000000e+02,9.086110248099992237e-01
-1.680000000000000000e+02,9.118380617363256446e-01
-1.660000000000000000e+02,9.151378287534188694e-01
-1.640000000000000000e+02,9.185579502582515987e-01
-1.620000000000000000e+02,9.221364767504093285e-01
-1.600000000000000000e+02,9.257926810782188820e-01
-1.580000000000000000e+02,9.294079464884795749e-01
-1.560000000000000000e+02,9.329401586048300388e-01
-1.540000000000000000e+02,9.364256247291457003e-01
-1.520000000000000000e+02,9.398835092248843948e-01
-1.500000000000000000e+02,9.432606881179098623e-01
-1.480000000000000000e+02,9.464933081785118496e-01
-1.460000000000000000e+02,9.495596668422030540e-01
-1.440000000000000000e+02,9.524449676150630317e-01
-1.420000000000000000e+02,9.550973434447286303e-01
-1.400000000000000000e+02,9.574271507092770861e-01
-1.380000000000000000e+02,9.593291725876111897e-01
-1.360000000000000000e+02,9.607188806381649071e-01
-1.340000000000000000e+02,9.615428409678428157e-01
-1.320000000000000000e+02,9.617311511049829731e-01
-1.300000000000000000e+02,9.611932984184241580e-01
-1.280000000000000000e+02,9.598744601907707175e-01
-1.260000000000000000e+02,9.577759127799461147e-01
-1.240000000000000000e+02,9.549449069308960647e-01
-1.220000000000000000e+02,9.514405861131232101e-01
-1.200000000000000000e+02,9.472808542389727915e-01
-1.180000000000000000e+02,9.424517062388778621e-01
-1.160000000000000000e+02,9.369673796734890869e-01
-1.140000000000000000e+02,9.308872055861815431e-01
-1.120000000000000000e+02,9.242901750317693566e-01
-1.100000000000000000e+02,9.172527722911592019e-01
-1.080000000000000000e+02,9.098379175543233055e-01
-1.060000000000000000e+02,9.021059405176174995e-01
-1.040000000000000000e+02,8.941536598160384486e-01
-1.020000000000000000e+02,8.861432467915971722e-01
-1.000000000000000000e+02,8.782889949947514374e-01
-9.800000000000000000e+01,8.708236839878532587e-01
-9.600000000000000000e+01,8.639559938549072893e-01
-9.400000000000000000e+01,8.578242988016715476e-01
-9.200000000000000000e+01,8.524843315848787961e-01
-9.000000000000000000e+01,8.479492921756627277e-01
-8.800000000000000000e+01,8.442484028061322254e-01
-8.600000000000000000e+01,8.414290303120893766e-01
-8.400000000000000000e+01,8.395017931977364345e-01
-8.200000000000000000e+01,8.384243620761525628e-01
-8.000000000000000000e+01,8.381301105527789730e-01
-7.800000000000000000e+01,8.385549557722324909e-01
-7.600000000000000000e+01,8.396615907778558485e-01
-7.400000000000000000e+01,8.414343596291261607e-01
-7.200000000000000000e+01,8.438430190679160336e-01
-7.000000000000000000e+01,8.468261468058022601e-01
-6.800000000000000000e+01,8.503009599865476442e-01
-6.600000000000000000e+01,8.541740701928040025e-01
-6.400000000000000000e+01,8.583536427323058549e-01
-6.200000000000000000e+01,8.627689776505328423e-01
-6.000000000000000000e+01,8.673891578923481616e-01
-5.800000000000000000e+01,8.722315388447177131e-01
-5.600000000000000000e+01,8.773373026626218874e-01
-5.400000000000000000e+01,8.827294230872408942e-01
-5.200000000000000000e+01,8.883935703830238007e-01
-5.000000000000000000e+01,8.942708131774405045e-01
-4.800000000000000000e+01,9.002689658249821703e-01
-4.600000000000000000e+01,9.062953720623788678e-01
-4.400000000000000000e+01,9.122813992323608456e-01
-4.200000000000000000e+01,9.181950814367236813e-01
-4.000000000000000000e+01,9.240431497603051048e-01
-3.800000000000000000e+01,9.298552540195283989e-01
-3.600000000000000000e+01,9.356628915696655335e-01
-3.400000000000000000e+01,9.414922516552142184e-01
-3.200000000000000000e+01,9.473634236148317234e-01
-3.000000000000000000e+01,9.532591734701949537e-01
-2.800000000000000000e+01,9.590713009355633645e-01
-2.600000000000000000e+01,9.646206370605238112e-01
-2.400000000000000000e+01,9.697521540273398299e-01
-2.200000000000000000e+01,9.743916771322657100e-01
-2.000000000000000000e+01,9.785391284492280795e-01
-1.800000000000000000e+01,9.822371670931444587e-01
-1.600000000000000000e+01,9.855395038291901999e-01
-1.400000000000000000e+01,9.884929221200335903e-01
-1.200000000000000000e+01,9.911350059495275255e-01
-1.000000000000000000e+01,9.934963059795478557e-01
-8.000000000000000000e+00,9.955876313596278004e-01
-6.000000000000000000e+00,9.973766067741515196e-01
-4.000000000000000000e+00,9.987813932486153679e-01
-2.000000000000000000e+00,9.996882644897571168e-01
0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,9.996882644897571168e-01
4.000000000000000000e+00,9.987813932486153679e-01
6.000000000000000000e+00,9.973766067741515196e-01
8.000000000000000000e+00,9.955876313596278004e-01
1.000000000000000000e+01,9.934963059795478557e-01
1.200000000000000000e+01,9.911350059495275255e-01
1.400000000000000000e+01,9.884929221200335903e-01
1.600000000000000000e+01,9.855395038291901999e-01
1.800000000000000000e+01,9.822371670931444587e-01
2.000000000000000000e+01,9.785391284492280795e-01
2.200000000000000000e+01,9.743916771322657100e-01
2.400000000000000000e+01,9.697521540273398299e-01
2.600000000000000000e+01,9.646206370605238112e-01
2.800000000000000000e+01,9.590713009355633645e-01
3.000000000000000000e+01,9.532591734701949537e-01
3.200000000000000000e+01,9.473634236148317234e-01
3.400000000000000000e+01,9.414922516552142184e-01
3.600000000000000000e+01,9.356628915696655335e-01
3.800000000000000000e+01,9.298552540195283989e-01
4.000000000000000000e+01,9.240431497603051048e-01
4.200000000000000000e+01,9.181950814367236813e-01
4.400000000000000000e+01,9.122813992323608456e-01
4.600000000000000000e+01,9.062953720623788678e-01
4.800000000000000000e+01,9.002689658249821703e-01
5.000000000000000000e+01,8.942708131774405045e-01
5.200000000000000000e+01,8.883935703830238007e-01
5.400000000000000000e+01,8.827294230872408942e-01
5.600000000000000000e+01,8.773373026626218874e-01
5.800000000000000000e+01,8.722315388447177131e-01
6.000000000000000000e+01,8.673891578923481616e-01
6.200000000000000000e+01,8.627689776505328423e-01
6.400000000000000000e+01,8.583536427323058549e-01
6.600000000000000000e+01,8.541740701928040025e-01
6.800000000000000000e+01,8.503009599865476442e-01
7.000000000000000000e+01,8.468261468058022601e-01
7.200000000000000000e+01,8.438430190679160336e-01
7.400000000000000000e+01,8.414343596291261607e-01
7.600000000000000000e+01,8.396615907778558485e-01
7.800000000000000000e+01,8.385549557722324909e-01
8.000000000000000000e+01,8.381301105527789730e-01
8.200000000000000000e+01,8.384243620761525628e-01
8.400000000000000000e+01,8.395017931977364345e-01
8.600000000000000000e+01,8.414290303120893766e-01
8.800000000000000000e+01,8.442484028061322254e-01
9.000000000000000000e+01,8.479492921756627277e-01
9.200000000000000000e+01,8.524843315848787961e-01
9.400000000000000000e+01,8.578242988016715476e-01
9.600000000000000000e+01,8.639559938549072893e-01
9.800000000000000000e+01,8.708236839878532587e-01
1.000000000000000000e+02,8.782889949947514374e-01
1.020000000000000000e+02,8.861432467915971722e-01
1.040000000000000000e+02,8.941536598160384486e-01
1.060000000000000000e+02,9.021059405176174995e-01
1.080000000000000000e+02,9.098379175543233055e-01
1.100000000000000000e+02,9.172527722911592019e-01
1.120000000000000000e+02,9.242901750317693566e-01
1.140000000000000000e+02,9.308872055861815431e-01
1.160000000000000000e+02,9.369673796734890869e-01
1.180000000000000000e+02,9.424517062388778621e-01
1.200000000000000000e+02,9.472808542389727915e-01
1.220000000000000000e+02,9.514405861131232101e-01
1.240000000000000000e+02,9.549449069308960647e-01
1.260000000000000000e+02,9.577759127799461147e-01
1.280000000000000000e+02,9.598744601907707175e-01
1.300000000000000000e+02,9.611932984184241580e-01
1.320000000000000000e+02,9.617311511049829731e-01
1.340000000000000000e+02,9.615428409678428157e-01
1.360000000000000000e+02,9.607188806381649071e-01
1.380000000000000000e+02,9.593291725876111897e-01
1.400000000000000000e+02,9.574271507092770861e-01
1.420000000000000000e+02,9.550973434447286303e-01
1.440000000000000000e+02,9.524449676150630317e-01
1.460000000000000000e+02,9.495596668422030540e-01
