image_index,wavelength_km,wavelength_error_km,angle_deg,angle_error_deg,pt1,pt2,pt3,pt4,pt5,pt6,pt7
0,27.24498285881348,5.168065883399271,64.43219149834624,7.922884996330651,0.494794275454727,0.8139847167298333,0.9333006337075773,1.0,0.8767719132154472,0.7287424594148304,0.3699111804807671
1,27.252584892526833,5.169512371988552,64.41833517518607,7.930042516226443,0.4934316573967996,0.8135202712383081,0.9321501003120798,1.0,0.878559958724672,0.7307352616656748,0.37432716384298437
2,27.24123010706354,5.169254347377984,64.38187997463935,7.969456657342065,0.5022321116737156,0.8204930145395486,0.9352158456371884,1.0,0.8748340149050065,0.7252835577823729,0.3638241531328017
3,27.13738802918919,5.201454383474437,64.33188730825125,7.885429641062319,0.5102722098690669,0.8255077106445676,0.9412118969090826,1.0,0.8685757458863237,0.7169123405435729,0.3528826611915741
4,27.2446585473217,5.1670615205233865,64.4622657801964,7.85328863061926,0.5154653584115447,0.8300646980818387,0.9443317018179711,1.0,0.8652321122001303,0.7102056141783692,0.33901695137022125
5,27.279116235785445,5.15090813921077,64.60571972331978,7.651041192200018,0.5286813653570321,0.83672763537302,0.9512092127975178,0.9978060988804001,0.8547953761209965,0.6974413713455905,0.32214614428062416
6,27.25089732734761,5.167276094550968,64.46505789449323,7.866481131409185,0.52983389384948,0.8403314958077213,0.9516498064248853,1.0,0.857600506723585,0.6987857746112867,0.3214204518867003
7,27.223793787051203,5.16091534803285,64.45433843667674,7.866991297536821,0.5404985416633854,0.8481082996076774,0.956706281702058,1.0,0.8525963861908938,0.6908377616853687,0.3094810331492617
8,27.18201433102718,5.156569699794684,64.52123054361338,7.800930923064083,0.5447655055027474,0.851682187748674,0.9557235011009972,1.0,0.8548284498936765,0.6926225669881709,0.3159195267828143
9,27.070954036956007,5.190767100758451,64.39952637663184,7.8390978691387865,0.5552321599313996,0.8583584024677069,0.9562599997847894,0.9986147575672242,0.8534968413406447,0.6912083646052745,0.31477962083103206
10,27.073230388046483,5.185293549130766,64.40678128838455,7.826362152907544,0.5594803592608162,0.8606473741339029,0.9573730199651229,0.9973239079937435,0.8501238871262717,0.6867922032569918,0.3081764488533989
11,27.047251346088544,5.179820399676987,64.44781791342544,7.7790005907667705,0.5567484135141465,0.8595564677913297,0.9563161874813166,0.9966619030453654,0.8490226733950199,0.6837666060483476,0.3030504844208308
12,27.206084960925697,5.161524241874806,64.59824372966949,7.773376587660698,0.563053429453942,0.8629847571846729,0.957910784938101,0.9946836039886524,0.8442563341712679,0.6777930107266306,0.2951212547065578
13,27.21738138164021,5.183624299961699,64.72375160521094,7.5644822137747045,0.5684405448167047,0.8664583851972971,0.9620232281811207,0.9941046188960927,0.8382472274851032,0.6703517404480441,0.28329668903217065
14,27.10898789695642,5.198749122842481,64.47956122062307,7.808395895003393,0.5824169160446739,0.8737529172992198,0.964121098030013,0.9902508898213416,0.8301633627814107,0.6612211056960091,0.27220647681337873
15,27.112959443401873,5.195059213726466,64.49692927850842,7.781670188243816,0.5844722926906256,0.8749719589742686,0.9639453304538015,0.9887458777982259,0.8277665127996052,0.6574657350801343,0.26804622326597793
16,27.211438907731168,5.1785338085766295,64.54422733330307,7.847293648927507,0.5937345769039049,0.8802066539618141,0.9669187002610293,0.986470921307707,0.8209280524850815,0.6497467614270873,0.26144360863934435
