shift_minutes,correlation
-6.000000000000000000e+01,nan
-5.800000000000000000e+01,nan
-5.600000000000000000e+01,nan
-5.400000000000000000e+01,nan
-5.200000000000000000e+01,-4.300664957053019211e-01
-5.000000000000000000e+01,-2.474085670785814914e-02
-4.800000000000000000e+01,3.465209719485116135e-01
-4.600000000000000000e+01,5.634351620323942988e-01
-4.400000000000000000e+01,6.094204968790294386e-01
-4.200000000000000000e+01,5.281090977609894654e-01
-4.000000000000000000e+01,4.029619624656945454e-01
-3.800000000000000000e+01,3.146477188277831960e-01
-3.600000000000000000e+01,3.000931283699506680e-01
-3.400000000000000000e+01,3.650475490069270967e-01
-3.200000000000000000e+01,4.967388078096545145e-01
-3.000000000000000000e+01,6.495787470551429577e-01
-2.800000000000000000e+01,7.665540464053465231e-01
-2.600000000000000000e+01,8.353194677376140076e-01
-2.400000000000000000e+01,8.700642627679138208e-01
-2.200000000000000000e+01,8.812618205470960087e-01
-2.000000000000000000e+01,8.764643217397963815e-01
-1.800000000000000000e+01,8.642271152179289428e-01
-1.600000000000000000e+01,8.527713047214895425e-01
-1.400000000000000000e+01,8.479977271008278805e-01
-1.200000000000000000e+01,8.536497443522002015e-01
-1.000000000000000000e+01,8.718735879333390226e-01
-8.000000000000000000e+00,9.017050690064988272e-01
-6.000000000000000000e+00,9.375748754899135839e-01
-4.000000000000000000e+00,9.707085568245605867e-01
-2.000000000000000000e+00,9.927834437067305506e-01
0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,9.927834437067305506e-01
4.000000000000000000e+00,9.707085568245605867e-01
6.000000000000000000e+00,9.375748754899135839e-01
8.000000000000000000e+00,9.017050690064988272e-01
1.000000000000000000e+01,8.718735879333390226e-01
1.200000000000000000e+01,8.536497443522002015e-01
1.400000000000000000e+01,8.479977271008278805e-01
1.600000000000000000e+01,8.527713047214895425e-01
1.800000000000000000e+01,8.642271152179289428e-01
2.000000000000000000e+01,8.764643217397963815e-01
2.200000000000000000e+01,8.812618205470960087e-01
2.400000000000000000e+01,8.700642627679138208e-01
2.600000000000000000e+01,8.353194677376140076e-01
2.800000000000000000e+01,7.665540464053465231e-01
3.000000000000000000e+01,6.495787470551429577e-01
3.200000000000000000e+01,4.967388078096545145e-01
3.400000000000000000e+01,3.650475490069270967e-01
3.600000000000000000e+01,3.000931283699506680e-01
3.800000000000000000e+01,3.146477188277831960e-01
4.000000000000000000e+01,4.029619624656945454e-01
4.200000000000000000e+01,5.281090977609894654e-01
4.400000000000000000e+01,6.094204968790294386e-01
4.600000000000000000e+01,5.634351620323942988e-01
4.800000000000000000e+01,3.465209719485116135e-01
5.000000000000000000e+01,-2.474085670785814914e-02
5.200000000000000000e+01,-4.300664957053019211e-01
5.400000000000000000e+01,nan
5.600000000000000000e+01,nan
5.800000000000000000e+01,nan
6.000000000000000000e+01,nan
