Cluster power ranking (clustered only)

name = amp1p0
MIN_AMP = 1.0
THR = 0.25
WHITE_NOISE_THRESHOLD = 0.15
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    2   3.976186e+04    15.03%
   2    0   1.817577e+04     6.87%
   3    1   1.680821e+04     6.35%
   4    7   1.622062e+04     6.13%
   5   13   1.366793e+04     5.17%
   6   59   1.006866e+04     3.80%
   7   37   9.672833e+03     3.66%
   8   12   8.627221e+03     3.26%
   9   23   8.500594e+03     3.21%
  10   30   8.207761e+03     3.10%
  11   15   6.489197e+03     2.45%
  12   24   6.348440e+03     2.40%
  13    4   5.977644e+03     2.26%
  14   17   5.829114e+03     2.20%
  15   72   5.366170e+03     2.03%
  16   47   5.094913e+03     1.93%
  17   11   4.568155e+03     1.73%
  18   73   4.455449e+03     1.68%
  19   35   4.046905e+03     1.53%
  20    3   3.941963e+03     1.49%
  21   55   3.924242e+03     1.48%
  22   43   3.853610e+03     1.46%
  23   19   3.621218e+03     1.37%
  24   27   3.561373e+03     1.35%
  25   14   3.390772e+03     1.28%
  26    6   2.990733e+03     1.13%
  27   21   2.784882e+03     1.05%
  28    8   2.512112e+03     0.95%
  29   38   1.824212e+03     0.69%
  30   10   1.818907e+03     0.69%
  31   60   1.747764e+03     0.66%
  32   48   1.604665e+03     0.61%
  33   39   1.370808e+03     0.52%
  34   52   1.307629e+03     0.49%
  35   56   1.219351e+03     0.46%
  36   26   1.215250e+03     0.46%
  37   41   1.213359e+03     0.46%
  38   31   1.199141e+03     0.45%
  39   45   1.113572e+03     0.42%
  40   22   1.106278e+03     0.42%
  41   42   9.903548e+02     0.37%
  42    5   9.855973e+02     0.37%
  43   46   9.596782e+02     0.36%
  44   29   8.983274e+02     0.34%
  45   40   8.623951e+02     0.33%
  46   63   8.601232e+02     0.33%
  47   36   8.238570e+02     0.31%
  48   67   8.137267e+02     0.31%
  49   32   7.691949e+02     0.29%
  50   50   7.299696e+02     0.28%
  51   25   6.845318e+02     0.26%
  52   28   6.391845e+02     0.24%
  53   54   6.293040e+02     0.24%
  54   64   5.704907e+02     0.22%
  55   69   5.583932e+02     0.21%
  56   20   5.323350e+02     0.20%
  57   49   5.247576e+02     0.20%
  58   77   4.990554e+02     0.19%
  59   75   4.800659e+02     0.18%
  60   18   4.610659e+02     0.17%
  61   70   4.400502e+02     0.17%
  62   57   4.228517e+02     0.16%
  63   68   4.167844e+02     0.16%
  64   34   4.153606e+02     0.16%
  65   58   4.040501e+02     0.15%
  66   51   3.651472e+02     0.14%
  67   16   3.255668e+02     0.12%
  68   61   2.898723e+02     0.11%
  69   62   2.835744e+02     0.11%
  70   65   2.654282e+02     0.10%
  71   71   2.589566e+02     0.10%
  72   33   2.547410e+02     0.10%
  73    9   2.424930e+02     0.09%
  74   76   2.180222e+02     0.08%
  75   66   1.687795e+02     0.06%
  76   74   1.388685e+02     0.05%
  77   53   1.364852e+02     0.05%
  78   44   9.344802e+01     0.04%
