Cluster power ranking (clustered only)

name = base
MIN_AMP = 1.25
THR = 0.6
WHITE_NOISE_THRESHOLD = 0.1
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    1   7.475269e+04    15.80%
   2    5   6.961340e+04    14.71%
   3    3   2.805517e+04     5.93%
   4    0   2.732071e+04     5.77%
   5   10   2.731813e+04     5.77%
   6    8   2.593580e+04     5.48%
   7   25   2.443673e+04     5.16%
   8   13   1.954810e+04     4.13%
   9   22   1.946667e+04     4.11%
  10    9   1.305948e+04     2.76%
  11    2   1.289153e+04     2.72%
  12   12   1.158207e+04     2.45%
  13   17   1.126702e+04     2.38%
  14   14   1.069859e+04     2.26%
  15   34   9.005953e+03     1.90%
  16    7   8.180379e+03     1.73%
  17   30   6.506032e+03     1.38%
  18   28   6.040476e+03     1.28%
  19   45   5.927236e+03     1.25%
  20   18   5.547999e+03     1.17%
  21    4   4.793523e+03     1.01%
  22   24   4.675444e+03     0.99%
  23    6   4.392467e+03     0.93%
  24   31   3.937705e+03     0.83%
  25   42   3.392654e+03     0.72%
  26   32   3.279455e+03     0.69%
  27   23   3.254478e+03     0.69%
  28   20   3.159526e+03     0.67%
  29   37   2.961537e+03     0.63%
  30   26   2.582139e+03     0.55%
  31   33   2.519909e+03     0.53%
  32   39   2.510752e+03     0.53%
  33   40   2.253340e+03     0.48%
  34   35   2.228978e+03     0.47%
  35   16   1.674602e+03     0.35%
  36   19   1.494922e+03     0.32%
  37   15   1.129709e+03     0.24%
  38   44   1.021330e+03     0.22%
  39   21   9.495097e+02     0.20%
  40   36   8.190475e+02     0.17%
  41   27   6.747128e+02     0.14%
  42   43   6.585643e+02     0.14%
  43   11   5.221628e+02     0.11%
  44   29   5.174597e+02     0.11%
  45   41   3.860967e+02     0.08%
  46   38   2.173560e+02     0.05%
