shift_minutes,correlation
-1.500000000000000000e+02,nan
-1.480000000000000000e+02,nan
-1.460000000000000000e+02,nan
-1.440000000000000000e+02,nan
-1.420000000000000000e+02,8.021969441595903083e-01
-1.400000000000000000e+02,8.336926670782838222e-01
-1.380000000000000000e+02,8.632760487713032616e-01
-1.360000000000000000e+02,8.909583168015543508e-01
-1.340000000000000000e+02,9.158385296250751706e-01
-1.320000000000000000e+02,9.363750219944688702e-01
-1.300000000000000000e+02,9.515520010456194333e-01
-1.280000000000000000e+02,9.615050556321838027e-01
-1.260000000000000000e+02,9.670209596463605894e-01
-1.240000000000000000e+02,9.687923528658647365e-01
-1.220000000000000000e+02,9.669028818548128790e-01
-1.200000000000000000e+02,9.606582820091273955e-01
-1.180000000000000000e+02,9.488123756515111085e-01
-1.160000000000000000e+02,9.303845483153209139e-01
-1.140000000000000000e+02,9.052484594366763115e-01
-1.120000000000000000e+02,8.735910793280932118e-01
-1.100000000000000000e+02,8.352372542095469754e-01
-1.080000000000000000e+02,7.901672625713921372e-01
-1.060000000000000000e+02,7.393205871093611048e-01
-1.040000000000000000e+02,6.843286703131267190e-01
-1.020000000000000000e+02,6.268932916291399815e-01
-1.000000000000000000e+02,5.683683136656974000e-01
-9.800000000000000000e+01,5.088130072039462881e-01
-9.600000000000000000e+01,4.469079540135004192e-01
-9.400000000000000000e+01,3.822342282937032931e-01
-9.200000000000000000e+01,3.175695659958410189e-01
-9.000000000000000000e+01,2.576144226477137256e-01
-8.800000000000000000e+01,2.044349438809894004e-01
-8.600000000000000000e+01,1.554565304697114458e-01
-8.400000000000000000e+01,1.081431666310465473e-01
-8.200000000000000000e+01,6.541097014076613370e-02
-8.000000000000000000e+01,3.300003760203976122e-02
-7.800000000000000000e+01,1.274923405025555831e-02
-7.600000000000000000e+01,2.105456582884447213e-03
-7.400000000000000000e+01,-6.948782721453743887e-04
-7.200000000000000000e+01,5.460282213814877592e-03
-7.000000000000000000e+01,2.217902300932663925e-02
-6.800000000000000000e+01,4.981941369587711277e-02
-6.600000000000000000e+01,8.802523575441477399e-02
-6.400000000000000000e+01,1.363034047827665907e-01
-6.200000000000000000e+01,1.929353706020553172e-01
-6.000000000000000000e+01,2.547127392075924091e-01
-5.800000000000000000e+01,3.187257622875746543e-01
-5.600000000000000000e+01,3.831834092209020493e-01
-5.400000000000000000e+01,4.466298518531424122e-01
-5.200000000000000000e+01,5.072368629939671969e-01
-5.000000000000000000e+01,5.631277814025980044e-01
-4.800000000000000000e+01,6.134369734836669918e-01
-4.600000000000000000e+01,6.584645155401451788e-01
-4.400000000000000000e+01,6.989206651385129199e-01
-4.200000000000000000e+01,7.354290790117047338e-01
-4.000000000000000000e+01,7.684336547066592527e-01
-3.800000000000000000e+01,7.982392374202772478e-01
-3.600000000000000000e+01,8.250745856349808172e-01
-3.400000000000000000e+01,8.491425000624369668e-01
-3.200000000000000000e+01,8.706212375329002162e-01
-3.000000000000000000e+01,8.896585793634143036e-01
-2.800000000000000000e+01,9.063869509484188125e-01
-2.600000000000000000e+01,9.209572109110719662e-01
-2.400000000000000000e+01,9.335989323409921159e-01
-2.200000000000000000e+01,9.446239998238626923e-01
-2.000000000000000000e+01,9.543327881386071132e-01
-1.800000000000000000e+01,9.629302582225515161e-01
-1.600000000000000000e+01,9.705277526426454582e-01
-1.400000000000000000e+01,9.771783825506926702e-01
-1.200000000000000000e+01,9.829178535849839582e-01
-1.000000000000000000e+01,9.878192047708255208e-01
-8.000000000000000000e+00,9.919681464504100932e-01
-6.000000000000000000e+00,9.953633077631811599e-01
-4.000000000000000000e+00,9.979030009734700668e-01
-2.000000000000000000e+00,9.994709236481962300e-01
0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,9.994709236481962300e-01
4.000000000000000000e+00,9.979030009734700668e-01
6.000000000000000000e+00,9.953633077631811599e-01
8.000000000000000000e+00,9.919681464504100932e-01
1.000000000000000000e+01,9.878192047708255208e-01
1.200000000000000000e+01,9.829178535849839582e-01
1.400000000000000000e+01,9.771783825506926702e-01
1.600000000000000000e+01,9.705277526426454582e-01
1.800000000000000000e+01,9.629302582225515161e-01
2.000000000000000000e+01,9.543327881386071132e-01
2.200000000000000000e+01,9.446239998238626923e-01
2.400000000000000000e+01,9.335989323409921159e-01
2.600000000000000000e+01,9.209572109110719662e-01
2.800000000000000000e+01,9.063869509484188125e-01
3.000000000000000000e+01,8.896585793634143036e-01
3.200000000000000000e+01,8.706212375329002162e-01
3.400000000000000000e+01,8.491425000624369668e-01
3.600000000000000000e+01,8.250745856349808172e-01
3.800000000000000000e+01,7.982392374202772478e-01
4.000000000000000000e+01,7.684336547066592527e-01
4.200000000000000000e+01,7.354290790117047338e-01
4.400000000000000000e+01,6.989206651385129199e-01
4.600000000000000000e+01,6.584645155401451788e-01
4.800000000000000000e+01,6.134369734836669918e-01
5.000000000000000000e+01,5.631277814025980044e-01
5.200000000000000000e+01,5.072368629939671969e-01
5.400000000000000000e+01,4.466298518531424122e-01
5.600000000000000000e+01,3.831834092209020493e-01
5.800000000000000000e+01,3.187257622875746543e-01
6.000000000000000000e+01,2.547127392075924091e-01
6.200000000000000000e+01,1.929353706020553172e-01
6.400000000000000000e+01,1.363034047827665907e-01
6.600000000000000000e+01,8.802523575441477399e-02
6.800000000000000000e+01,4.981941369587711277e-02
7.000000000000000000e+01,2.217902300932663925e-02
7.200000000000000000e+01,5.460282213814877592e-03
7.400000000000000000e+01,-6.948782721453743887e-04
7.600000000000000000e+01,2.105456582884447213e-03
7.800000000000000000e+01,1.274923405025555831e-02
