cluster_a  cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
        9        438       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       10        438       0   0.000  0.010    248     7.336          20.5       100.5        80.0      16.0     117.4
       11        438       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       12        438       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       13        438       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       14        438       0   0.008  0.011    432     1.414           0.0        90.0        90.0      83.0     117.4
       15        438       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       16        438       0   0.001  0.063   1572     2.594          30.0        50.0        80.0      45.3     117.4
       17        438       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       18        438       0   0.002  0.069   1564     5.657           4.8        77.1        81.9      20.7     117.4
       19        438       0   0.001  0.022    508     6.169           5.0        92.3        87.3      19.0     117.4
       20        438       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       21        438       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       22        438       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       23        438       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       24        438       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       25        438       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       26        438       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       27        438       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       28        438       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       29        438       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       30        438       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       31        438       0   0.016  0.025    752     1.189           0.3        90.0        89.7      98.7     117.4
       32        438       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
