Cluster power ranking (clustered only)
rank  kcl      P_abs           P_pct
   1    0   6.666769e+05    70.78%
   2    3   1.196828e+05    12.71%
   3    6   4.091222e+04     4.34%
   4    7   2.834761e+04     3.01%
   5    2   2.517395e+04     2.67%
   6    1   1.813822e+04     1.93%
   7    4   7.144198e+03     0.76%
   8   11   6.283660e+03     0.67%
   9    9   5.216503e+03     0.55%
  10   13   4.519609e+03     0.48%
  11   10   2.604301e+03     0.28%
  12    5   2.431580e+03     0.26%
  13    8   2.030208e+03     0.22%
  14   24   1.159728e+03     0.12%
  15   17   9.826023e+02     0.10%
  16   38   9.037589e+02     0.10%
  17   33   8.605530e+02     0.09%
  18   14   7.790237e+02     0.08%
  19   20   7.426732e+02     0.08%
  20   29   4.585526e+02     0.05%
  21   42   3.594818e+02     0.04%
  22   16   3.491207e+02     0.04%
  23   12   3.185749e+02     0.03%
  24   21   2.870089e+02     0.03%
  25   39   2.782099e+02     0.03%
  26   27   2.643539e+02     0.03%
  27   50   2.488680e+02     0.03%
  28   44   2.432038e+02     0.03%
  29   47   1.830116e+02     0.02%
  30   88   1.756625e+02     0.02%
  31   52   1.681386e+02     0.02%
  32   67   1.597145e+02     0.02%
  33   34   1.572701e+02     0.02%
  34   66   1.506672e+02     0.02%
  35   18   1.481928e+02     0.02%
  36   15   1.448365e+02     0.02%
  37   23   1.304221e+02     0.01%
  38   48   1.256298e+02     0.01%
  39   19   1.220267e+02     0.01%
  40   25   1.219459e+02     0.01%
  41   69   1.189199e+02     0.01%
  42   31   1.181099e+02     0.01%
  43   30   1.115397e+02     0.01%
  44   41   1.087808e+02     0.01%
  45   57   1.024003e+02     0.01%
  46   87   9.118703e+01     0.01%
  47   77   8.638898e+01     0.01%
  48   22   8.588245e+01     0.01%
  49   68   8.548433e+01     0.01%
  50   61   7.828826e+01     0.01%
  51   73   7.653004e+01     0.01%
  52   76   7.284289e+01     0.01%
  53   26   6.618257e+01     0.01%
  54   51   6.586913e+01     0.01%
  55  107   6.443536e+01     0.01%
  56   35   6.443326e+01     0.01%
  57   62   6.163675e+01     0.01%
  58   40   5.360592e+01     0.01%
  59   45   5.135788e+01     0.01%
  60   63   5.025761e+01     0.01%
  61   55   4.705829e+01     0.00%
  62   83   4.587922e+01     0.00%
  63   70   4.564727e+01     0.00%
  64   36   4.335573e+01     0.00%
  65   86   4.250647e+01     0.00%
  66   71   4.154867e+01     0.00%
  67   72   4.114529e+01     0.00%
  68   89   4.009186e+01     0.00%
  69   43   3.859744e+01     0.00%
  70   74   3.492252e+01     0.00%
  71   58   3.430014e+01     0.00%
  72   32   3.363570e+01     0.00%
  73   60   3.338649e+01     0.00%
  74   59   3.230335e+01     0.00%
  75   82   3.141798e+01     0.00%
  76   90   3.112719e+01     0.00%
  77   53   3.106348e+01     0.00%
  78   81   2.975321e+01     0.00%
  79   56   2.646983e+01     0.00%
  80  104   2.632071e+01     0.00%
  81   80   2.603330e+01     0.00%
  82   54   2.576019e+01     0.00%
  83   37   2.561782e+01     0.00%
  84   95   1.870620e+01     0.00%
  85   93   1.803672e+01     0.00%
  86   49   1.740190e+01     0.00%
  87   79   1.695129e+01     0.00%
  88   28   1.690082e+01     0.00%
  89   98   1.580188e+01     0.00%
  90  105   1.520266e+01     0.00%
  91  102   1.506219e+01     0.00%
  92   97   1.359497e+01     0.00%
  93   65   1.317358e+01     0.00%
  94   64   1.308592e+01     0.00%
  95   91   1.279592e+01     0.00%
  96   92   1.277865e+01     0.00%
  97   78   1.212775e+01     0.00%
  98   94   1.185438e+01     0.00%
  99  101   1.110605e+01     0.00%
 100  108   8.485875e+00     0.00%
 101   46   8.400038e+00     0.00%
 102   99   8.377156e+00     0.00%
 103   84   6.167668e+00     0.00%
 104  106   5.703580e+00     0.00%
 105   96   4.518343e+00     0.00%
 106   85   3.656994e+00     0.00%
 107   75   3.471041e+00     0.00%
 108  100   3.287282e+00     0.00%
 109  103   1.813442e+00     0.00%
