shift_minutes,correlation
-2.000000000000000000e+02,2.016425354558225580e-01
-1.980000000000000000e+02,1.415102645229645850e-01
-1.960000000000000000e+02,7.032427808749536213e-02
-1.940000000000000000e+02,-4.004772018153177938e-03
-1.920000000000000000e+02,-7.752579595475732332e-02
-1.900000000000000000e+02,-1.484493161888716939e-01
-1.880000000000000000e+02,-2.154841980568134030e-01
-1.860000000000000000e+02,-2.774664814615524500e-01
-1.840000000000000000e+02,-3.334614290514743007e-01
-1.820000000000000000e+02,-3.830341057513018121e-01
-1.800000000000000000e+02,-4.262990471710575435e-01
-1.780000000000000000e+02,-4.636593187789082027e-01
-1.760000000000000000e+02,-4.955988985885084741e-01
-1.740000000000000000e+02,-5.227551421740043169e-01
-1.720000000000000000e+02,-5.460282252882828757e-01
-1.700000000000000000e+02,-5.664735564912284360e-01
-1.680000000000000000e+02,-5.851112424503331910e-01
-1.660000000000000000e+02,-6.027564990785425625e-01
-1.640000000000000000e+02,-6.198037095671304897e-01
-1.620000000000000000e+02,-6.361055859576134619e-01
-1.600000000000000000e+02,-6.511406987142817071e-01
-1.580000000000000000e+02,-6.643266566477793456e-01
-1.560000000000000000e+02,-6.751832974617675287e-01
-1.540000000000000000e+02,-6.833586162616313020e-01
-1.520000000000000000e+02,-6.886836413515270428e-01
-1.500000000000000000e+02,-6.911969266757542751e-01
-1.480000000000000000e+02,-6.910459258311882902e-01
-1.460000000000000000e+02,-6.883632116454371230e-01
-1.440000000000000000e+02,-6.832414154734071099e-01
-1.420000000000000000e+02,-6.758339851936967513e-01
-1.400000000000000000e+02,-6.664515685722703919e-01
-1.380000000000000000e+02,-6.554786317199317036e-01
-1.360000000000000000e+02,-6.432295055038834697e-01
-1.340000000000000000e+02,-6.299153014731103672e-01
-1.320000000000000000e+02,-6.156221039521969640e-01
-1.300000000000000000e+02,-6.003290191999439696e-01
-1.280000000000000000e+02,-5.841065014172766023e-01
-1.260000000000000000e+02,-5.672729084779959408e-01
-1.240000000000000000e+02,-5.502606390615367715e-01
-1.220000000000000000e+02,-5.334599933924473181e-01
-1.200000000000000000e+02,-5.172695615007689707e-01
-1.180000000000000000e+02,-5.021098139362111246e-01
-1.160000000000000000e+02,-4.882542081048610316e-01
-1.140000000000000000e+02,-4.756819583174178856e-01
-1.120000000000000000e+02,-4.641406770320863351e-01
-1.100000000000000000e+02,-4.533067903226388751e-01
