roi,target_lat,target_lon,target_angle_deg,target_wavelength_km,closest_frame,closest_distance_km,t_start,t_end,n_frames_used,n_points,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,sse_min,csv_path,out_dir
ROI_22,38.82078552246094,-109.95437622070312,103.05180358886719,26.17218589782715,798,148.0223448309245,783,813,31,7,0.5833333333333333,26.406892709639937,4.445385315512548,102.54660962186523,10.075144337683868,-1,24.44642857142857,-38.89904229113626,6.548336954669156,0.020988601477959893,AWE\01772\remap85_from_l7a\slice_005\cluster_000_global_00002\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\crest_relative_amplitude_evolution.csv,AWE\01772\remap85_from_l7a\slice_005\cluster_000_global_00002
