Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   5.859035e+03    21.90%
   2    4   4.747478e+03    17.74%
   3    1   4.695894e+03    17.55%
   4    2   1.521857e+03     5.69%
   5   15   1.398271e+03     5.23%
   6    6   1.027703e+03     3.84%
   7   18   8.342118e+02     3.12%
   8    5   8.129964e+02     3.04%
   9   14   5.344606e+02     2.00%
  10   24   4.686153e+02     1.75%
  11   27   2.530076e+02     0.95%
  12   33   2.452064e+02     0.92%
  13   29   2.314470e+02     0.87%
  14   32   2.154387e+02     0.81%
  15   47   1.710610e+02     0.64%
  16   34   1.702457e+02     0.64%
  17   39   1.403614e+02     0.52%
  18   30   1.303406e+02     0.49%
  19   31   1.278314e+02     0.48%
  20   37   1.168511e+02     0.44%
  21    3   1.122838e+02     0.42%
  22   66   1.084276e+02     0.41%
  23   44   1.076609e+02     0.40%
  24   23   1.022558e+02     0.38%
  25   46   1.002634e+02     0.37%
  26   16   9.980982e+01     0.37%
  27   52   9.685629e+01     0.36%
  28   26   9.484093e+01     0.35%
  29   68   9.466959e+01     0.35%
  30   41   8.982407e+01     0.34%
  31   40   8.963353e+01     0.34%
  32   12   8.643072e+01     0.32%
  33   48   8.526175e+01     0.32%
  34   21   8.502343e+01     0.32%
  35   53   8.487494e+01     0.32%
  36   78   7.407719e+01     0.28%
  37   38   7.092425e+01     0.27%
  38   67   7.014538e+01     0.26%
  39   76   7.008142e+01     0.26%
  40   81   6.802475e+01     0.25%
  41   51   6.449617e+01     0.24%
  42   83   6.140951e+01     0.23%
  43   62   5.640029e+01     0.21%
  44   13   5.593602e+01     0.21%
  45   56   5.443991e+01     0.20%
  46   60   5.345346e+01     0.20%
  47   10   5.244833e+01     0.20%
  48   50   4.999608e+01     0.19%
  49   42   4.462166e+01     0.17%
  50   85   4.442219e+01     0.17%
  51   28   4.423760e+01     0.17%
  52   19   4.250662e+01     0.16%
  53   59   4.131744e+01     0.15%
  54   45   3.916324e+01     0.15%
  55   80   3.129326e+01     0.12%
  56   84   3.004969e+01     0.11%
  57   55   2.953363e+01     0.11%
  58   86   2.929789e+01     0.11%
  59   57   2.727793e+01     0.10%
  60   71   2.659855e+01     0.10%
  61   20   2.496643e+01     0.09%
  62    9   2.398792e+01     0.09%
  63   11   2.384192e+01     0.09%
  64   35   2.308744e+01     0.09%
  65    7   2.217653e+01     0.08%
  66   54   2.159236e+01     0.08%
  67   72   1.794682e+01     0.07%
  68   25   1.638896e+01     0.06%
  69   70   1.460316e+01     0.05%
  70   36   1.455521e+01     0.05%
  71   17   1.453900e+01     0.05%
  72   75   1.418231e+01     0.05%
  73   65   1.365161e+01     0.05%
  74   88   1.361749e+01     0.05%
  75    8   1.235382e+01     0.05%
  76   43   1.147024e+01     0.04%
  77   64   1.072364e+01     0.04%
  78   49   1.008970e+01     0.04%
  79   22   9.746304e+00     0.04%
  80   69   8.700875e+00     0.03%
  81   74   8.229222e+00     0.03%
  82   89   7.874201e+00     0.03%
  83   87   7.639341e+00     0.03%
  84   79   7.503704e+00     0.03%
  85   82   6.807990e+00     0.03%
  86   73   6.257392e+00     0.02%
  87   58   4.894457e+00     0.02%
  88   77   4.328329e+00     0.02%
  89   61   2.587544e+00     0.01%
  90   90   2.566667e+00     0.01%
  91   63   1.851884e+00     0.01%
