cluster_a  cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
      363       1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      363       1008       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      363       1009       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      363       1010       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      363       1011       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      363       1012       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      363       1013       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      364       1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      364       1008       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      364       1009       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      364       1010       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      364       1011       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      364       1012       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      364       1013       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      365       1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      365       1008       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      365       1009       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      365       1010       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      365       1011       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      365       1012       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      365       1013       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      366       1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      366       1008       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      366       1009       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      366       1010       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      366       1011       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      366       1012       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      366       1013       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      367       1011       0   0.039  0.169   1188     4.362           0.0        90.0        90.0      19.0      83.0
      367       1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      367       1008       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      367       1009       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      367       1010       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      367       1012       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      367       1013       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      368       1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      368       1008       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      368       1009       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      368       1010       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      368       1011       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      368       1012       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      368       1013       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      369       1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      369       1008       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      369       1009       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      369       1010       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      369       1011       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      369       1012       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      369       1013       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      370       1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      370       1008       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      370       1009       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      370       1010       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      370       1011       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      370       1012       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      370       1013       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      371       1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      371       1008       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      371       1009       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      371       1010       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      371       1011       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      371       1012       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      371       1013       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      372       1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      372       1008       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      372       1009       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      372       1010       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      372       1011       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      372       1012       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      372       1013       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      373       1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      373       1008       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      373       1009       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      373       1010       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      373       1011       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      373       1012       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      373       1013       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      374       1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      374       1008       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      374       1009       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      374       1010       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      374       1011       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      374       1012       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      374       1013       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      375       1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      375       1008       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      375       1009       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      375       1010       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      375       1011       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      375       1012       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      375       1013       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      376       1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      376       1008       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      376       1009       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      376       1010       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      376       1011       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      376       1012       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      376       1013       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      377       1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      377       1008       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      377       1009       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      377       1010       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      377       1011       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      377       1012       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      377       1013       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      378       1012       0   0.053  0.594   4196     3.084           2.6       117.4       120.0      34.9     107.6
      378       1008       1   0.048  0.656   2928     1.000          12.8       114.7       127.5      34.9      34.9
      378       1010       1   0.015  0.258   1144     1.189          13.8       106.2       120.0      38.1      32.0
      378       1013       0   0.004  0.127    568     1.297          25.7       100.7       126.4      38.1      29.3
      378       1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      378       1009       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      378       1011       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      379       1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      379       1008       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      379       1009       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      379       1010       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      379       1011       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      379       1012       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      379       1013       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      380       1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      380       1008       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      380       1009       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      380       1010       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      380       1011       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      380       1012       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      380       1013       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      381       1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      381       1008       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      381       1009       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      381       1010       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      381       1011       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      381       1012       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      381       1013       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      382       1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      382       1008       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      382       1009       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      382       1010       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      382       1011       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      382       1012       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      382       1013       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      383       1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      383       1008       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      383       1009       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      383       1010       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      383       1011       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      383       1012       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      383       1013       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      384       1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      384       1008       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      384       1009       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      384       1010       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      384       1011       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      384       1012       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      384       1013       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      385       1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      385       1008       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      385       1009       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      385       1010       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      385       1011       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      385       1012       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      385       1013       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
