cluster_a  best_cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
      363            1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      364            1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      365            1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      366            1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      367            1011       0   0.039  0.169   1188     4.362           0.0        90.0        90.0      19.0      83.0
      368            1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      369            1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      370            1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      371            1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      372            1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      373            1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      374            1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      375            1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      376            1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      377            1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      378            1008       1   0.048  0.656   2928     1.000          12.8       114.7       127.5      34.9      34.9
      379            1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      380            1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      381            1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      382            1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      383            1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      384            1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      385            1007       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
