cluster_a  cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
      353        919       1   0.204  0.374   2168     1.189           0.5       116.6       116.1      26.9      22.6
      353        956       1   0.040  0.075    232     1.000           0.8       129.2       130.0      17.4      17.4
      353        946       0   0.026  0.101    384     1.542           1.5       118.3       119.8      22.6      34.9
      353       1003       0   0.011  0.498   1520     2.828          14.5       115.5       130.0      26.9      76.1
      353        953       0   0.010  0.049    148     1.542           2.1       112.1       110.0      22.6      34.9
      353       1006       0   0.009  0.324   1160     1.414          23.2       116.8       140.0      24.7      34.9
      353        998       0   0.008  0.243    748     1.091          26.6       113.4       140.0      26.9      29.3
      353        933       0   0.008  0.078    624     1.682           5.2       115.2       110.0      29.3      49.4
      353        937       0   0.007  0.172    644     1.000          24.8       112.5       137.3      26.9      26.9
      353        995       1   0.006  0.110    328     1.189          14.5       115.5       130.0      26.9      22.6
      353       1001       0   0.006  0.051    180     1.682           4.1       123.5       119.3      17.4      29.3
      353        981       0   0.004  0.140   1008     1.542          22.0       118.0       140.0      24.7      38.1
      353        938       0   0.004  0.338   2432     3.668          23.0       116.3       139.3      24.7      90.5
      353        918       0   0.002  0.031    996     1.091          16.3       113.7       130.0      26.9      24.7
      353        945       0   0.002  0.083    648     3.364          14.8       114.8       100.0      29.3      98.7
      353        922       0   0.000  0.025    380     2.828          24.7       124.7       100.0      17.4      49.4
      353        920       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      353        921       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      353        923       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      353        924       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      353        925       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      353        926       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      353        927       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
