Cluster power ranking (clustered only)
rank  kcl      P_abs           P_pct
   1    0   6.454102e+05    94.19%
   2    2   1.285469e+04     1.88%
   3    1   9.446677e+03     1.38%
   4    5   3.036816e+03     0.44%
   5   11   1.442088e+03     0.21%
   6   14   9.804683e+02     0.14%
   7   17   7.907718e+02     0.12%
   8    8   7.549176e+02     0.11%
   9    7   6.567726e+02     0.10%
  10   38   5.567476e+02     0.08%
  11   12   5.404527e+02     0.08%
  12    3   4.993136e+02     0.07%
  13   25   4.517116e+02     0.07%
  14   82   4.501491e+02     0.07%
  15   34   3.980924e+02     0.06%
  16   10   3.735394e+02     0.05%
  17   27   3.446336e+02     0.05%
  18  115   3.380919e+02     0.05%
  19    9   3.379441e+02     0.05%
  20   43   3.307008e+02     0.05%
  21   64   3.189437e+02     0.05%
  22   28   2.886986e+02     0.04%
  23   19   2.476224e+02     0.04%
  24   16   2.226205e+02     0.03%
  25    6   2.052714e+02     0.03%
  26   58   1.713317e+02     0.03%
  27   40   1.605602e+02     0.02%
  28   24   1.469346e+02     0.02%
  29   13   1.331001e+02     0.02%
  30   44   1.253216e+02     0.02%
  31   39   1.173444e+02     0.02%
  32   32   1.093120e+02     0.02%
  33    4   1.084218e+02     0.02%
  34   21   1.061553e+02     0.02%
  35   31   1.053357e+02     0.02%
  36   63   9.871910e+01     0.01%
  37   30   9.713969e+01     0.01%
  38   92   9.520614e+01     0.01%
  39   46   9.083511e+01     0.01%
  40   23   8.953527e+01     0.01%
  41   56   7.700206e+01     0.01%
  42   42   6.977285e+01     0.01%
  43   53   5.810377e+01     0.01%
  44   86   5.806259e+01     0.01%
  45   96   5.737245e+01     0.01%
  46   29   5.548044e+01     0.01%
  47  117   5.349119e+01     0.01%
  48   22   4.972695e+01     0.01%
  49   97   4.901933e+01     0.01%
  50   84   4.606988e+01     0.01%
  51  132   4.586924e+01     0.01%
  52   74   4.546592e+01     0.01%
  53  123   4.463706e+01     0.01%
  54  141   4.395878e+01     0.01%
  55   76   4.184261e+01     0.01%
  56  103   4.176619e+01     0.01%
  57   87   3.991380e+01     0.01%
  58   94   3.852977e+01     0.01%
  59  136   3.845793e+01     0.01%
  60  144   3.754487e+01     0.01%
  61   66   3.708753e+01     0.01%
  62   77   3.222554e+01     0.00%
  63   72   3.219314e+01     0.00%
  64   90   3.028853e+01     0.00%
  65   79   2.997776e+01     0.00%
  66   26   2.994716e+01     0.00%
  67   41   2.938319e+01     0.00%
  68  145   2.898473e+01     0.00%
  69   50   2.560129e+01     0.00%
  70   60   2.523944e+01     0.00%
  71   99   2.447149e+01     0.00%
  72  131   2.348324e+01     0.00%
  73  105   2.296531e+01     0.00%
  74   15   2.234813e+01     0.00%
  75   71   2.202445e+01     0.00%
  76   78   2.171538e+01     0.00%
  77  121   2.082426e+01     0.00%
  78   33   2.040905e+01     0.00%
  79   48   1.993370e+01     0.00%
  80   62   1.979448e+01     0.00%
  81   85   1.935485e+01     0.00%
  82   57   1.899410e+01     0.00%
  83   20   1.887576e+01     0.00%
  84  113   1.842830e+01     0.00%
  85   67   1.836325e+01     0.00%
  86   18   1.825034e+01     0.00%
  87   36   1.724598e+01     0.00%
  88   35   1.717503e+01     0.00%
  89   81   1.691478e+01     0.00%
  90   55   1.655797e+01     0.00%
  91  125   1.635147e+01     0.00%
  92   51   1.629583e+01     0.00%
  93  112   1.601267e+01     0.00%
  94   59   1.579894e+01     0.00%
  95  109   1.506352e+01     0.00%
  96  101   1.428414e+01     0.00%
  97  124   1.367648e+01     0.00%
  98   95   1.363145e+01     0.00%
  99   47   1.330049e+01     0.00%
 100   91   1.317015e+01     0.00%
 101   37   1.306455e+01     0.00%
 102   54   1.281936e+01     0.00%
 103   83   1.279873e+01     0.00%
 104  142   1.172634e+01     0.00%
 105   65   1.161538e+01     0.00%
 106  138   1.145410e+01     0.00%
 107  100   1.135401e+01     0.00%
 108  102   1.120028e+01     0.00%
 109   68   1.085282e+01     0.00%
 110  122   1.068460e+01     0.00%
 111   61   1.058954e+01     0.00%
 112  107   1.038525e+01     0.00%
 113  135   1.020534e+01     0.00%
 114   49   1.017281e+01     0.00%
 115   45   1.010909e+01     0.00%
 116   88   9.924290e+00     0.00%
 117   69   9.292416e+00     0.00%
 118   52   9.215115e+00     0.00%
 119  106   9.150859e+00     0.00%
 120  133   7.986304e+00     0.00%
 121  118   7.897801e+00     0.00%
 122  127   7.838931e+00     0.00%
 123  126   7.723568e+00     0.00%
 124  119   7.443301e+00     0.00%
 125  134   7.117627e+00     0.00%
 126  111   7.052071e+00     0.00%
 127   75   6.699176e+00     0.00%
 128  129   6.695964e+00     0.00%
 129   93   6.488196e+00     0.00%
 130  128   6.486035e+00     0.00%
 131   98   6.344805e+00     0.00%
 132  114   6.182347e+00     0.00%
 133  137   6.081580e+00     0.00%
 134  110   6.020928e+00     0.00%
 135   70   5.402594e+00     0.00%
 136   89   5.231076e+00     0.00%
 137   73   4.991705e+00     0.00%
 138  108   4.911033e+00     0.00%
 139  116   4.325705e+00     0.00%
 140  104   3.749905e+00     0.00%
 141   80   3.429944e+00     0.00%
 142  143   3.365347e+00     0.00%
 143  139   2.655618e+00     0.00%
 144  130   2.639099e+00     0.00%
 145  120   2.619994e+00     0.00%
 146  140   2.113186e+00     0.00%
