roi,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_32,0.678125,44.54778091745626,10.358219065824711,48.03224018711533,13.100700421950119,-1,35.03571428571429,-76.28526246123742,17.737796222253486,2.8526183671077527
ROI_85,0.6875,38.98515266524369,11.008880719791652,54.0353095925241,14.699474784850041,-1,40.87500000000001,-67.6825567104925,19.112640138527173,0.4285214107955849
