Cluster power ranking (clustered only)

name = base
MIN_AMP = 1.25
THR = 0.6
WHITE_NOISE_THRESHOLD = 0.1
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    5   6.010973e+04     7.85%
   2    1   6.007043e+04     7.84%
   3   26   5.233023e+04     6.83%
   4   56   2.812970e+04     3.67%
   5   44   2.712668e+04     3.54%
   6    2   2.626948e+04     3.43%
   7   52   2.445235e+04     3.19%
   8    8   2.316246e+04     3.02%
   9   58   2.147436e+04     2.80%
  10    4   1.511113e+04     1.97%
  11   73   1.455762e+04     1.90%
  12    9   1.424077e+04     1.86%
  13    0   1.410242e+04     1.84%
  14   14   1.351047e+04     1.76%
  15   27   1.262017e+04     1.65%
  16   67   1.231921e+04     1.61%
  17   38   1.166740e+04     1.52%
  18   92   1.117180e+04     1.46%
  19    3   1.102505e+04     1.44%
  20   30   1.087094e+04     1.42%
  21   45   9.572996e+03     1.25%
  22   46   8.157799e+03     1.06%
  23   55   8.087099e+03     1.06%
  24   11   7.816770e+03     1.02%
  25    7   7.724639e+03     1.01%
  26   15   6.358203e+03     0.83%
  27   28   6.127089e+03     0.80%
  28   74   6.016629e+03     0.79%
  29   34   5.793140e+03     0.76%
  30   25   5.694179e+03     0.74%
  31   10   5.373212e+03     0.70%
  32   18   5.157203e+03     0.67%
  33   22   5.156547e+03     0.67%
  34   36   4.882565e+03     0.64%
  35   23   4.812161e+03     0.63%
  36   12   4.776301e+03     0.62%
  37  148   4.739945e+03     0.62%
  38   35   4.707666e+03     0.61%
  39  194   4.384195e+03     0.57%
  40   51   4.106208e+03     0.54%
  41  180   3.782424e+03     0.49%
  42  120   3.699306e+03     0.48%
  43   61   3.390441e+03     0.44%
  44   20   3.322998e+03     0.43%
  45   49   3.314411e+03     0.43%
  46  172   3.148920e+03     0.41%
  47   78   3.038822e+03     0.40%
  48   16   3.004655e+03     0.39%
  49  167   2.995127e+03     0.39%
  50   39   2.976440e+03     0.39%
  51  121   2.962765e+03     0.39%
  52   31   2.928455e+03     0.38%
  53  144   2.613723e+03     0.34%
  54  118   2.524145e+03     0.33%
  55    6   2.458816e+03     0.32%
