Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   1.121798e+04    25.60%
   2    2   7.918328e+03    18.07%
   3    1   4.067316e+03     9.28%
   4    4   1.694727e+03     3.87%
   5    3   1.242655e+03     2.84%
   6   10   1.223932e+03     2.79%
   7   20   1.189661e+03     2.72%
   8    5   9.298863e+02     2.12%
   9   15   8.978477e+02     2.05%
  10   14   8.694457e+02     1.98%
  11   17   6.512135e+02     1.49%
  12    7   4.763574e+02     1.09%
  13   48   4.548639e+02     1.04%
  14   12   4.422427e+02     1.01%
  15   21   4.148205e+02     0.95%
  16   11   4.064897e+02     0.93%
  17   23   3.926849e+02     0.90%
  18    8   3.615566e+02     0.83%
  19   28   3.516448e+02     0.80%
  20   19   3.199499e+02     0.73%
  21   39   3.038246e+02     0.69%
  22   41   3.030808e+02     0.69%
  23   26   3.029728e+02     0.69%
  24   18   2.962509e+02     0.68%
  25   42   2.905786e+02     0.66%
  26   29   2.895088e+02     0.66%
  27    6   2.814057e+02     0.64%
  28   27   2.586398e+02     0.59%
  29   13   2.577441e+02     0.59%
  30   37   2.343091e+02     0.53%
  31   24   2.336680e+02     0.53%
  32   44   2.133163e+02     0.49%
  33    9   2.048187e+02     0.47%
  34   16   1.599433e+02     0.37%
  35   38   1.501160e+02     0.34%
  36   36   1.464851e+02     0.33%
  37   56   1.415511e+02     0.32%
  38   40   1.366617e+02     0.31%
  39   53   1.314332e+02     0.30%
  40   50   1.307659e+02     0.30%
  41   46   1.295230e+02     0.30%
  42   25   1.191253e+02     0.27%
  43   30   1.143713e+02     0.26%
  44   72   1.133497e+02     0.26%
  45   59   1.088681e+02     0.25%
  46   34   1.006883e+02     0.23%
  47   81   9.696284e+01     0.22%
  48   63   9.597183e+01     0.22%
  49   61   9.458439e+01     0.22%
  50   22   9.357120e+01     0.21%
  51   89   8.672631e+01     0.20%
  52   33   8.607899e+01     0.20%
  53  107   7.966364e+01     0.18%
  54   78   7.890497e+01     0.18%
  55   66   7.786533e+01     0.18%
  56   76   7.671613e+01     0.18%
  57   83   7.358408e+01     0.17%
  58   65   7.098516e+01     0.16%
  59   54   7.090195e+01     0.16%
  60   35   6.990032e+01     0.16%
  61  106   6.337675e+01     0.14%
  62   32   6.049127e+01     0.14%
  63   77   5.840545e+01     0.13%
  64   31   5.749712e+01     0.13%
  65   88   5.657597e+01     0.13%
  66   45   5.650366e+01     0.13%
  67   79   5.635143e+01     0.13%
  68   49   5.517072e+01     0.13%
  69   87   4.878915e+01     0.11%
  70  110   4.807268e+01     0.11%
  71  109   4.742418e+01     0.11%
  72   97   4.710583e+01     0.11%
  73   60   4.588056e+01     0.10%
  74   52   4.528962e+01     0.10%
  75   71   4.477557e+01     0.10%
  76   57   4.444983e+01     0.10%
  77   64   4.422308e+01     0.10%
  78   62   4.363696e+01     0.10%
  79   75   4.073329e+01     0.09%
  80   67   3.863021e+01     0.09%
  81   95   3.780464e+01     0.09%
  82   58   3.778157e+01     0.09%
  83  100   3.717099e+01     0.08%
  84   91   3.661751e+01     0.08%
  85   85   3.508923e+01     0.08%
  86   43   3.492131e+01     0.08%
  87   93   3.490307e+01     0.08%
  88  120   3.411387e+01     0.08%
  89   84   3.364014e+01     0.08%
  90   99   3.252776e+01     0.07%
  91  104   3.171787e+01     0.07%
  92   73   3.129053e+01     0.07%
  93  108   3.039289e+01     0.07%
  94   80   3.036603e+01     0.07%
  95   74   2.790442e+01     0.06%
  96  102   2.694200e+01     0.06%
  97   86   2.579318e+01     0.06%
  98   47   2.513885e+01     0.06%
  99   55   2.428808e+01     0.06%
 100  112   2.367850e+01     0.05%
 101   82   2.366058e+01     0.05%
 102   51   2.200282e+01     0.05%
 103  103   2.171174e+01     0.05%
 104   94   2.051325e+01     0.05%
 105  119   2.027417e+01     0.05%
 106  101   1.986104e+01     0.05%
 107  105   1.851974e+01     0.04%
 108  115   1.668124e+01     0.04%
 109   70   1.633416e+01     0.04%
 110   90   1.557468e+01     0.04%
 111  113   1.451345e+01     0.03%
 112  116   1.409012e+01     0.03%
 113  121   1.252183e+01     0.03%
 114   98   1.251472e+01     0.03%
 115   96   1.244843e+01     0.03%
 116  123   1.223125e+01     0.03%
 117  122   1.060757e+01     0.02%
 118   68   1.018168e+01     0.02%
 119   92   9.910724e+00     0.02%
 120   69   8.886814e+00     0.02%
 121  114   8.705358e+00     0.02%
 122  111   8.421983e+00     0.02%
 123  124   7.676135e+00     0.02%
 124  118   7.226213e+00     0.02%
 125  117   4.333442e+00     0.01%
