Cluster power ranking (clustered only)

name = base
MIN_AMP = 1.25
THR = 0.6
WHITE_NOISE_THRESHOLD = 0.1
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   9.657549e+04    20.97%
   2    4   7.026796e+04    15.26%
   3    2   4.231271e+04     9.19%
   4    5   4.009301e+04     8.70%
   5    6   3.411221e+04     7.41%
   6    1   2.555159e+04     5.55%
   7   11   1.718205e+04     3.73%
   8    3   1.592236e+04     3.46%
   9   13   1.408726e+04     3.06%
  10    8   1.048095e+04     2.28%
  11   26   8.896431e+03     1.93%
  12   24   8.502018e+03     1.85%
  13   17   7.789845e+03     1.69%
  14   10   7.108262e+03     1.54%
  15   29   7.076170e+03     1.54%
  16   12   6.738146e+03     1.46%
  17   16   5.755503e+03     1.25%
  18   20   5.642252e+03     1.22%
  19    7   4.611528e+03     1.00%
  20   21   4.487089e+03     0.97%
  21   22   4.465039e+03     0.97%
  22   18   4.355262e+03     0.95%
  23   14   3.870599e+03     0.84%
  24   15   3.616847e+03     0.79%
  25   30   3.453517e+03     0.75%
  26   28   2.049643e+03     0.44%
  27   25   1.950783e+03     0.42%
  28    9   1.733786e+03     0.38%
  29   23   8.628601e+02     0.19%
  30   27   8.203432e+02     0.18%
  31   19   2.288648e+02     0.05%
