roi,target_lat,target_lon,target_angle_deg,target_wavelength_km,closest_frame,closest_distance_km,t_start,t_end,n_frames_used,n_points,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,sse_min,csv_path,out_dir
ROI_22,43.58952331542969,-68.3572998046875,16.870983123779297,114.16387939453125,719,12.407647536488257,704,734,31,7,0.3020833333333333,121.84752248725391,17.653028824165578,19.83572159752983,7.837619141023262,1,-25.624999999999996,92.94976199837865,13.466378259175126,0.025807287760749104,AWE\01770\remap85_from_l7a\slice_005\cluster_001_global_00123\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_150x150\crest_relative_amplitude_evolution.csv,AWE\01770\remap85_from_l7a\slice_005\cluster_001_global_00123
