distance_km,best_shift_minutes,maximum_correlation
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.999849455166043288e-01
2.000000000000000000e+00,0.000000000000000000e+00,9.999432130522422080e-01
3.000000000000000000e+00,0.000000000000000000e+00,9.998905665037159940e-01
4.000000000000000000e+00,0.000000000000000000e+00,9.998470438675248761e-01
5.000000000000000000e+00,0.000000000000000000e+00,9.998176212589218181e-01
6.000000000000000000e+00,0.000000000000000000e+00,9.997857557563863962e-01
7.000000000000000000e+00,0.000000000000000000e+00,9.997241964425367389e-01
8.000000000000000000e+00,0.000000000000000000e+00,9.996086861843909155e-01
9.000000000000000000e+00,0.000000000000000000e+00,9.994282280899861037e-01
1.000000000000000000e+01,0.000000000000000000e+00,9.991956073201027078e-01
1.100000000000000000e+01,0.000000000000000000e+00,9.989542920782675806e-01
1.200000000000000000e+01,0.000000000000000000e+00,9.987657886282209629e-01
1.300000000000000000e+01,0.000000000000000000e+00,9.986733632345450307e-01
1.400000000000000000e+01,0.000000000000000000e+00,9.986724773892411422e-01
1.500000000000000000e+01,0.000000000000000000e+00,9.987207685888854769e-01
1.600000000000000000e+01,0.000000000000000000e+00,9.987766671006336194e-01
1.700000000000000000e+01,0.000000000000000000e+00,9.988286642710775265e-01
1.800000000000000000e+01,0.000000000000000000e+00,9.988928424707838039e-01
1.900000000000000000e+01,0.000000000000000000e+00,9.989861891844119546e-01
2.000000000000000000e+01,0.000000000000000000e+00,9.991062238234882376e-01
2.100000000000000000e+01,0.000000000000000000e+00,9.992359492443817492e-01
2.200000000000000000e+01,0.000000000000000000e+00,9.993581833790432523e-01
2.300000000000000000e+01,0.000000000000000000e+00,9.994608563385137812e-01
2.400000000000000000e+01,0.000000000000000000e+00,9.995358794876608721e-01
2.500000000000000000e+01,0.000000000000000000e+00,9.995763863376818659e-01
2.600000000000000000e+01,0.000000000000000000e+00,9.995722242436245741e-01
2.700000000000000000e+01,0.000000000000000000e+00,9.995121295930636807e-01
2.800000000000000000e+01,0.000000000000000000e+00,9.993975007909742247e-01
2.900000000000000000e+01,0.000000000000000000e+00,9.992500795192715835e-01
3.000000000000000000e+01,0.000000000000000000e+00,9.990993561064519524e-01
3.100000000000000000e+01,0.000000000000000000e+00,9.989621893249962525e-01
3.200000000000000000e+01,0.000000000000000000e+00,9.988339508515925447e-01
3.300000000000000000e+01,0.000000000000000000e+00,9.986968741325260579e-01
