Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   7.679086e+03    21.19%
   2    5   5.217927e+03    14.40%
   3    7   3.090937e+03     8.53%
   4    3   2.393829e+03     6.61%
   5    4   1.538541e+03     4.25%
   6    6   1.527766e+03     4.22%
   7    1   1.470301e+03     4.06%
   8   17   1.241720e+03     3.43%
   9    8   1.097278e+03     3.03%
  10   10   1.063465e+03     2.93%
  11   15   9.823582e+02     2.71%
  12   11   9.020642e+02     2.49%
  13    9   8.243546e+02     2.27%
  14   34   7.848930e+02     2.17%
  15   12   6.230630e+02     1.72%
  16   19   5.361202e+02     1.48%
  17   24   3.531690e+02     0.97%
  18   14   3.425620e+02     0.95%
  19   22   3.098930e+02     0.86%
  20    2   2.836401e+02     0.78%
  21   46   2.541684e+02     0.70%
  22   30   2.490682e+02     0.69%
  23   26   2.360079e+02     0.65%
  24   18   2.221268e+02     0.61%
  25   51   1.714806e+02     0.47%
  26   36   1.711691e+02     0.47%
  27   39   1.699198e+02     0.47%
  28   16   1.603602e+02     0.44%
  29   21   1.456841e+02     0.40%
  30   27   1.418110e+02     0.39%
  31   61   1.309513e+02     0.36%
  32   25   1.206905e+02     0.33%
  33   33   1.195252e+02     0.33%
  34   31   1.177615e+02     0.32%
  35   28   1.170204e+02     0.32%
  36   50   1.160909e+02     0.32%
  37   13   1.124757e+02     0.31%
  38   35   9.750255e+01     0.27%
  39   41   9.269656e+01     0.26%
  40   43   8.725697e+01     0.24%
  41   42   8.642730e+01     0.24%
  42   40   8.126717e+01     0.22%
  43   38   6.872083e+01     0.19%
  44   62   6.267914e+01     0.17%
  45   55   6.087939e+01     0.17%
  46   49   5.292125e+01     0.15%
  47   57   5.147749e+01     0.14%
  48   23   4.641043e+01     0.13%
  49   63   4.364040e+01     0.12%
  50   20   3.941825e+01     0.11%
  51   32   3.912572e+01     0.11%
  52   53   3.890705e+01     0.11%
  53   58   3.665773e+01     0.10%
  54   60   3.203788e+01     0.09%
  55   56   3.062155e+01     0.08%
  56   47   2.900324e+01     0.08%
  57   52   2.778638e+01     0.08%
  58   59   2.687447e+01     0.07%
  59   48   1.801802e+01     0.05%
  60   37   1.775901e+01     0.05%
  61   44   1.699774e+01     0.05%
  62   29   1.682955e+01     0.05%
  63   54   9.603991e+00     0.03%
  64   64   7.081505e+00     0.02%
  65   45   1.708809e+00     0.00%
