Cluster power ranking (clustered only)

name = base
MIN_AMP = 1.25
THR = 0.6
WHITE_NOISE_THRESHOLD = 0.1
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1   13   5.169619e+04    20.19%
   2    6   4.530971e+04    17.70%
   3    2   2.956172e+04    11.55%
   4    5   2.089916e+04     8.16%
   5    8   2.042505e+04     7.98%
   6   17   1.994172e+04     7.79%
   7    1   1.936469e+04     7.56%
   8    4   1.285218e+04     5.02%
   9    3   8.094828e+03     3.16%
  10   18   6.047995e+03     2.36%
  11    7   4.669468e+03     1.82%
  12    0   4.159473e+03     1.62%
  13   12   2.970366e+03     1.16%
  14   14   2.621838e+03     1.02%
  15   15   2.213848e+03     0.86%
  16   19   1.728271e+03     0.67%
  17    9   1.467763e+03     0.57%
  18   10   1.333369e+03     0.52%
  19   16   3.756676e+02     0.15%
  20   11   3.198955e+02     0.12%
