roi,target_lat,target_lon,target_angle_deg,target_wavelength_km,closest_frame,closest_distance_km,t_start,t_end,n_frames_used,n_points,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,sse_min,csv_path,scout_roi_label,scout_roi_name,scout_frame,scout_peak_x,scout_peak_y,scout_roi_width,scout_roi_height,scout_peak_dx_from_center_px,scout_peak_dy_from_center_px,scout_wavelength_km,scout_angle_deg,smart_roi_label,smart_roi_threshold_px,out_dir
ROI_22,44.764671325683594,-91.84925842285156,106.70885467529297,26.17218589782715,702,126.25529454610057,690,714,25,7,0.7520833333333333,24.532763036575645,3.210616276454389,108.75008538266903,8.762818155060913,-1,29.910714285714292,-46.59263181925404,6.0976035132577575,0.05173973918871611,AWE\01771\remap85_from_l7a\slice_004\cluster_014_global_00016\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_80x80\crest_relative_amplitude_evolution.csv,22,ROI_22_80x80,AWE\01771\remap85_from_l7a\slice_004\cluster_014_global_00016\awe_radiance_pre_interpolation_frames\awe_preinterp_0690.png,23,34,80,80,-17.0,-6.0,24.40637514301067,109.48008060655563,22,25.0,AWE\01771\remap85_from_l7a\slice_004\cluster_014_global_00016
