Cluster power ranking (clustered only)

name = base
MIN_AMP = 1.25
THR = 0.6
WHITE_NOISE_THRESHOLD = 0.1
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    2   6.841932e+04    37.39%
   2    1   2.365215e+04    12.93%
   3    4   1.715806e+04     9.38%
   4    0   1.709078e+04     9.34%
   5    3   7.020395e+03     3.84%
   6    9   6.378953e+03     3.49%
   7   18   4.992346e+03     2.73%
   8    5   4.831306e+03     2.64%
   9   30   3.261935e+03     1.78%
  10   10   3.197045e+03     1.75%
  11   26   2.918759e+03     1.60%
  12   23   2.533444e+03     1.38%
  13   22   2.326462e+03     1.27%
  14   24   1.775791e+03     0.97%
  15   15   1.736879e+03     0.95%
  16   21   1.633237e+03     0.89%
  17   20   1.609174e+03     0.88%
  18   27   1.373339e+03     0.75%
  19    6   1.287260e+03     0.70%
  20   13   1.054730e+03     0.58%
  21   16   1.045920e+03     0.57%
  22   19   9.706270e+02     0.53%
  23    7   8.357493e+02     0.46%
  24    8   8.323044e+02     0.45%
  25   17   7.452588e+02     0.41%
  26   14   7.294855e+02     0.40%
  27   25   6.475059e+02     0.35%
  28   31   5.940042e+02     0.32%
  29   12   5.227108e+02     0.29%
  30   33   4.513707e+02     0.25%
  31   34   3.714078e+02     0.20%
  32   11   2.968820e+02     0.16%
  33   28   2.533197e+02     0.14%
  34   32   2.254362e+02     0.12%
  35   29   2.109686e+02     0.12%
